rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,5725,3816,5188,0.953485369682312,0.9999998807907104,7.674398422241211,5,8,40
2,1822,3816,4211,0.953485369682312,0.9999998807907104,7.674398422241211,5,8,40
3,1647,3816,4213,0.953485369682312,0.9999998807907104,7.674398422241211,5,8,40
4,1657,3816,4057,0.953485369682312,0.9999998807907104,7.674398422241211,5,8,40
5,4998,3816,5160,0.953485369682312,0.9999998807907104,7.674398422241211,5,8,40
6,5483,3816,3870,0.953485369682312,0.9999998807907104,7.674398422241211,5,8,40
7,6056,3777,4238,0.9002740979194641,0.9999998807907104,7.301919460296631,5,8,40
8,6058,3777,4260,0.9002740979194641,0.9999998807907104,7.301919460296631,5,8,40
9,837,3739,3777,0.9002740979194641,0.9999998807907104,7.301919460296631,5,8,40
10,1040,3777,4886,0.9002740979194641,0.9999998807907104,7.301919460296631,5,8,40
11,3079,3794,4113,0.877650260925293,0.9999998807907104,7.143552780151367,5,8,40
12,3077,3794,4699,0.877650260925293,0.9999998807907104,7.143552780151367,5,8,40
13,3080,3794,4369,0.877650260925293,0.9999998807907104,7.143552780151367,5,8,40
14,4165,4485,5102,0.8512548208236694,0.9999998807907104,6.958784580230713,5,7,35
15,4170,4485,4620,0.8512548208236694,0.9999998807907104,6.958784580230713,5,7,35
16,451,3477,3873,0.8491380214691162,0.9999998807907104,6.943966865539551,5,7,35
17,372,3477,3862,0.8491380214691162,0.9999998807907104,6.943966865539551,5,7,35
18,2373,3477,4202,0.8491380214691162,0.9999998807907104,6.943966865539551,5,7,35
19,3825,4871,5075,0.8237607479095459,0.9999998807907104,6.766325950622559,5,7,35
20,3070,3721,5029,0.7710861563682556,0.9999998807907104,6.397603988647461,5,7,35
