beta,seed,is_feasible,pyvrp_cost,num_routes,routes,global_risk,global_cvar90,max_vehicle_risk,max_vehicle_cvar90,vehicle_risk_gini,risk_variance,edge_burden_gini_used,top10_burden_share,max_edge_burden
0.0,0,True,133997,5,"[[0, 14, 42, 41, 1, 45, 11, 15, 3, 16, 48, 0], [0, 18, 32, 4, 29, 19, 6, 24, 40, 20, 44, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 12, 49, 0], [0, 46, 22, 7, 8, 43, 33, 34, 2, 25, 39, 0], [0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0]]",7.55732137884479,0.21914575456952054,2.310253150528297,0.3505362272262573,0.16861015143292746,0.22875845149504154,0.8344800457615944,0.8665350212324281,1.0248059034347534
0.0,1,True,133997,5,"[[0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0], [0, 18, 32, 4, 29, 6, 19, 24, 40, 20, 44, 0], [0, 14, 42, 41, 1, 11, 45, 15, 3, 16, 48, 0], [0, 46, 22, 7, 8, 43, 33, 34, 2, 25, 39, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 12, 49, 0]]",7.55732137884479,0.21914575456952054,2.310253150528297,0.3505362272262573,0.16861015143292746,0.22875845149504154,0.8344800457615944,0.8665350212324281,1.0248059034347534
0.0,2,True,133998,5,"[[0, 16, 3, 15, 45, 11, 1, 41, 42, 14, 48, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 38, 31, 9, 47, 21, 27, 23, 30, 49, 12, 0], [0, 26, 28, 36, 5, 35, 10, 37, 50, 13, 17, 0], [0, 44, 20, 40, 24, 6, 19, 29, 4, 32, 18, 0]]",9.360796974273399,0.32003716178811514,2.7290097455261275,0.4458848834037781,0.2280508905567198,0.6438230209181982,0.8428562331635452,0.8694776386798919,1.0248059034347534
0.0,3,True,133998,5,"[[0, 12, 49, 30, 23, 26, 28, 36, 5, 20, 44, 0], [0, 14, 42, 41, 1, 45, 11, 15, 3, 16, 48, 0], [0, 27, 35, 10, 37, 50, 38, 31, 9, 47, 21, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 18, 32, 4, 29, 19, 6, 24, 40, 13, 17, 0]]",7.098312099464238,0.20417984727149208,2.3386417247820646,0.26630910544190556,0.2433382059851974,0.38321247783752066,0.8341381573355484,0.8617298208960888,1.0248059034347534
0.0,4,True,133997,5,"[[0, 48, 14, 42, 41, 1, 45, 11, 15, 3, 16, 0], [0, 44, 20, 40, 24, 19, 6, 4, 32, 29, 12, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 18, 49, 0], [0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0]]",8.556806503911503,0.24505280474981955,3.261492324527353,0.5984415292739869,0.2876529740247993,0.8295127880345563,0.8582283790302094,0.8857870449648642,1.7120789289474487
1.0,0,True,159788,5,"[[0, 14, 3, 16, 20, 44, 17, 13, 37, 10, 27, 0], [0, 48, 40, 36, 5, 43, 8, 7, 22, 46, 11, 0], [0, 15, 39, 32, 4, 29, 19, 6, 24, 41, 42, 0], [0, 1, 45, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 21, 47, 9, 31, 38, 50, 33, 34, 18, 35, 0]]",3.226508179344819,0.06547750958374568,1.241601150657516,0.12985657528042793,0.27298600864505507,0.11107505157824475,0.7187397069406714,0.7102790308891282,0.5124029517173767
1.0,1,True,159405,5,"[[0, 1, 41, 24, 19, 6, 17, 13, 49, 14, 42, 0], [0, 27, 21, 47, 29, 4, 32, 39, 16, 3, 15, 0], [0, 20, 44, 38, 50, 33, 34, 18, 35, 10, 37, 0], [0, 48, 45, 11, 25, 2, 28, 26, 23, 30, 12, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0]]",3.0378171863849275,0.05523464603251532,1.0003113708808087,0.11178204576883997,0.2838233191650754,0.10167015970771529,0.6969982204428131,0.6859537721201956,0.5124029517173767
1.0,2,True,159915,5,"[[0, 1, 45, 11, 25, 2, 28, 26, 23, 30, 12, 0], [0, 40, 5, 50, 38, 31, 9, 47, 21, 27, 48, 0], [0, 14, 42, 41, 24, 6, 19, 29, 4, 32, 39, 0], [0, 15, 3, 16, 20, 44, 17, 13, 10, 37, 49, 0], [0, 35, 18, 34, 33, 36, 43, 8, 7, 22, 46, 0]]",3.248094825845328,0.0624009088386555,1.2684711241163313,0.12992889201268554,0.34816057803466216,0.167633524124261,0.7147749435535156,0.7083707191933432,0.5124029517173767
1.0,3,True,159887,5,"[[0, 48, 42, 41, 24, 6, 19, 29, 4, 32, 39, 0], [0, 1, 16, 3, 14, 10, 37, 13, 17, 44, 20, 0], [0, 15, 45, 11, 25, 2, 28, 26, 23, 30, 12, 0], [0, 49, 40, 5, 36, 50, 38, 31, 9, 47, 21, 0], [0, 27, 35, 18, 34, 33, 43, 8, 7, 22, 46, 0]]",3.2436023021145957,0.0624009088386555,1.241634371690452,0.13000061316415668,0.2236987391520855,0.09250255959103103,0.7144413466292583,0.7055232203021764,0.5124029517173767
1.0,4,True,160529,5,"[[0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0], [0, 1, 16, 3, 14, 12, 19, 6, 24, 41, 42, 0], [0, 48, 27, 21, 47, 29, 4, 32, 39, 25, 11, 0], [0, 20, 44, 38, 50, 5, 2, 28, 26, 23, 30, 0], [0, 49, 13, 17, 43, 8, 7, 22, 46, 45, 15, 0]]",3.2798004459036747,0.08043719375772136,0.9880911081563681,0.1117917847420488,0.2582393587295815,0.09458469478517727,0.7214748103928719,0.7118172076930882,0.5124029517173767
