P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,27,227,508,362,77,47,44,29
2,8,363,351,261,95,80,63,100
3,12,227,453,297,138,72,60,61
4,27,175,464,351,95,80,71,58
5,20,226,491,309,85,70,50,69
