rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.984707355499268,0.9978153109550476,0.9989304542541504
2,4198,8,8,7.880136013031006,0.9828765988349915,0.9828489422798157
3,244,0,8,7.869022846221924,0.9812889695167542,0.9857299327850342
4,242,0,8,7.855706691741943,0.9793866872787476,0.9866875410079956
5,206,0,8,7.810542106628418,0.9729346036911011,0.9967294335365295
6,4418,0,8,7.757789611816406,0.9653984904289246,0.9912968873977661
7,3878,0,8,7.56561279296875,0.9379447102546692,0.9785366058349609
8,4687,0,8,7.559382915496826,0.9370546936988831,0.9421899318695068
9,1768,0,8,7.55476188659668,0.9363945722579956,0.9842061400413513
10,4389,8,8,7.518486499786377,0.9312123656272888,0.9619824886322021
11,213,0,8,7.447210311889648,0.9210300445556641,0.9262226819992065
12,2374,0,8,7.434048175811768,0.9191497564315796,0.9519079327583313
13,1312,0,8,7.428095817565918,0.9182993769645691,0.9705021381378174
14,1350,0,8,7.415225028991699,0.9164606928825378,0.9785326719284058
15,1281,0,7,7.41307258605957,0.9161532521247864,0.9832906126976013
16,3176,0,7,7.396335601806641,0.9137622117996216,0.982640266418457
17,3483,0,8,7.386845588684082,0.9124065041542053,0.9608820676803589
18,4043,2,8,7.380517482757568,0.911502480506897,0.9366992712020874
19,935,0,8,7.374054908752441,0.910579264163971,0.9356890320777893
20,4627,8,8,7.366934299468994,0.9095620512962341,0.9400584697723389
