rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,2795,0,7,7.300475120544434,0.9000678658485413,0.9982584118843079
2,3475,8,8,7.25402307510376,0.8934318423271179,0.9509913921356201
3,3448,7,7,7.211485385894775,0.8873550295829773,0.9697514772415161
4,3776,1,7,7.125125885009766,0.8750180006027222,0.982843279838562
5,4091,7,7,7.119627952575684,0.8742325901985168,0.9833829998970032
6,3300,7,7,7.108675479888916,0.8726679086685181,0.9954710006713867
7,3487,8,7,7.100342750549316,0.8714775443077087,0.9202669262886047
8,3335,7,7,7.08615779876709,0.869451105594635,0.996574878692627
9,3537,8,7,7.064460754394531,0.8663515448570251,0.9151308536529541
10,3198,7,7,7.057506084442139,0.8653579950332642,0.9611047506332397
11,3367,0,7,7.029272079467773,0.8613246083259583,0.9998886585235596
12,3208,7,7,7.027386665344238,0.8610552549362183,0.999253511428833
13,4357,7,7,6.9759111404418945,0.8537015914916992,0.9286150336265564
14,3901,7,7,6.973268508911133,0.8533240556716919,0.9097397327423096
15,1095,0,7,6.972440719604492,0.8532058000564575,0.952903151512146
16,3410,7,7,6.969283580780029,0.8527547717094421,0.9739358425140381
17,3250,0,7,6.943489074707031,0.8490698933601379,0.993173360824585
18,3100,0,7,6.931338310241699,0.8473340272903442,0.9800121188163757
19,3439,0,7,6.872870445251465,0.8389815092086792,0.8905400633811951
20,4060,8,7,6.829418182373047,0.8327740430831909,0.8793027997016907
