P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,442,779,216,30,10,50,3
2,0,427,529,316,106,57,49,45
3,0,282,652,330,145,42,57,22
4,0,329,537,348,174,54,66,21
5,0,312,650,299,101,68,82,17
