P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,762,243,92,70,126,28,0
2,0,671,223,123,83,134,87,0
3,0,565,288,150,109,136,72,0
4,0,611,290,109,87,181,43,0
5,1,646,264,82,113,154,60,0
