risk_source,customer_set,run_dir,beta,lambda_concentration,seed,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct,method,model_seed,solver_seed
B_GCN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,3.0,0.0,6,208829.0,"[[0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 12, 6, 22, 34, 17, 39, 8, 7, 16, 19, 0], [0, 36, 31, 9, 47, 2, 48, 28, 30, 26, 33, 0], [0, 1, 11, 42, 5, 46, 32, 24, 37, 49, 27, 0], [0, 44, 15, 3, 20, 25, 40, 4, 43, 35, 41, 0]]",2.9822463226992326,0.0628308254358869,0.1028826659950346,0.2763769486729657,41.0,1.1038512815390864,0.131159982600576,0.3053089410328227,0.7228755776883942,0.705537527676328,0.5313090438090153,1.1863059931722442,0.0240879326473359,0.03956548205832,0.4708483720693848,0.2677730677646457,0.7323704856565278,0.6475798113364891,0.2922199740949584,147330.0,0.4174234711192561,GCN,1,6
B_GCN_seed3,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed3_B_GCN_seed3,2.0,0.0,6,197716.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 3, 15, 44, 0], [0, 1, 41, 42, 11, 35, 43, 4, 40, 25, 20, 0], [0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 33, 26, 30, 28, 9, 47, 2, 48, 31, 36, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",2.992493822366756,0.0628308254358869,0.1028826659950346,0.2763769486729657,43.0,1.1037391912294048,0.131159982600576,0.3034096894254219,0.7212723263878693,0.7049028677103603,0.5313090438090153,1.288194324715625,0.0277707114864157,0.047668010503584,0.5822598374707394,0.3297419339542116,0.7358813120948549,0.6674168617847714,0.2211015589383726,147330.0,0.3419941627638634,GCN,3,6
B_GCN_seed4,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed4_B_GCN_seed4,0.5,0.0,6,166614.0,"[[0, 35, 4, 6, 22, 34, 17, 39, 49, 27, 44, 0], [0, 24, 32, 46, 5, 2, 48, 20, 25, 40, 19, 0], [0, 14, 3, 15, 41, 11, 42, 1, 37, 38, 50, 0], [0, 12, 21, 18, 10, 29, 43, 47, 9, 31, 36, 0], [0, 45, 13, 23, 8, 7, 16, 28, 30, 26, 33, 0]]",5.508680693340221,0.137092688874153,0.2711229754003595,0.5388224426144781,42.0,1.6789450373041364,0.2369591445296827,0.1723544079571379,0.8222330091760448,0.8399741685371805,0.7468291878754764,2.182384208360693,0.0582197903268921,0.1010967709712024,0.7207698382807576,0.2054167769345418,0.8161341429254372,0.7993012479689567,0.2922199740949584,147330.0,0.130889839136632,GCN,4,6
B_GCN_seed4,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed4_B_GCN_seed4,1.5,0.0,6,190428.0,"[[0, 27, 49, 37, 24, 32, 46, 31, 36, 50, 44, 0], [0, 12, 20, 40, 25, 21, 18, 10, 23, 13, 45, 0], [0, 15, 41, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 1, 11, 2, 48, 47, 9, 28, 30, 26, 33, 0]]",3.1521806681370164,0.0725589963335028,0.140915553510956,0.2763769486729657,39.0,1.1497571383235117,0.131159982600576,0.2953886339442904,0.7403574583996406,0.7282919738470266,0.5313090438090153,1.589895622739481,0.0388661997209918,0.0734999678596065,0.6165368092722764,0.3849010822028551,0.7965903783333199,0.7495169614937617,0.4305958130069083,147330.0,0.2925269802484219,GCN,4,6
B_GCN_seed4,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed4_B_GCN_seed4,2.0,0.0,6,199572.0,"[[0, 44, 36, 31, 46, 32, 24, 37, 27, 49, 1, 0], [0, 42, 7, 16, 5, 22, 6, 4, 35, 43, 29, 0], [0, 50, 38, 14, 20, 40, 25, 21, 18, 10, 19, 0], [0, 12, 45, 13, 23, 8, 39, 17, 34, 3, 15, 0], [0, 11, 41, 48, 2, 47, 9, 28, 30, 26, 33, 0]]",3.156262941749804,0.0750889892355683,0.1333764432242775,0.2763769486729657,38.0,1.1215645170459,0.131159982600576,0.284892696527913,0.7396817865806289,0.7263579130114565,0.5313090438090153,1.238160822925711,0.0281736799687966,0.0460689719012045,0.5369382032583434,0.2998311187682307,0.7675917024389125,0.7088550901825262,0.3453508784758599,147330.0,0.3545917328446344,GCN,4,6
B_GCN_seed5,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed5_B_GCN_seed5,1.0,0.0,6,177854.0,"[[0, 42, 41, 48, 2, 9, 47, 28, 30, 26, 33, 0], [0, 44, 45, 12, 34, 17, 39, 8, 7, 16, 19, 0], [0, 29, 43, 35, 4, 6, 22, 5, 46, 32, 24, 0], [0, 13, 23, 10, 18, 21, 20, 25, 40, 31, 36, 0], [0, 27, 49, 37, 1, 11, 15, 3, 14, 38, 50, 0]]",3.7335426755484193,0.0869010434643963,0.1694882813000646,0.3734145939377382,39.0,1.3555024763979946,0.131159982600576,0.3343744786452263,0.7712077275902511,0.7692026844366611,0.5313090438090153,2.154523477707498,0.05560834311531,0.0859666769562429,0.9039502785000826,0.3707574548802261,0.8356791861385378,0.8026743866439325,0.4305958130069083,147330.0,0.2071811579447499,GCN,5,6
B_GCN_seed5,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed5_B_GCN_seed5,1.5,0.0,6,186292.0,"[[0, 50, 38, 14, 40, 25, 20, 21, 18, 10, 19, 0], [0, 15, 3, 34, 17, 39, 8, 23, 13, 12, 45, 0], [0, 42, 7, 16, 5, 22, 6, 4, 35, 43, 29, 0], [0, 1, 49, 27, 37, 24, 32, 46, 31, 36, 44, 0], [0, 11, 41, 48, 2, 47, 9, 28, 30, 26, 33, 0]]",3.2775752311716,0.0767297965685004,0.1495327699349043,0.2763769486729657,39.0,1.1215645170459,0.131159982600576,0.2593413859891444,0.7454366458672279,0.73470988196889,0.5313090438090153,1.745944380899657,0.0433870475049147,0.0675253794618279,0.6170898198558427,0.3162538089160118,0.8094011466268569,0.7727107172107696,0.4305958130069083,147330.0,0.264453946921876,GCN,5,6
B_GCN_seed5,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed5_B_GCN_seed5,2.0,0.0,6,194260.0,"[[0, 44, 36, 31, 46, 32, 24, 37, 27, 49, 1, 0], [0, 50, 38, 14, 20, 40, 25, 21, 18, 10, 19, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 41, 11, 0], [0, 15, 3, 34, 17, 39, 8, 23, 13, 45, 12, 0], [0, 42, 7, 16, 5, 22, 6, 4, 35, 43, 29, 0]]",3.156262941749804,0.0750889892355683,0.1333764432242775,0.2763769486729657,38.0,1.1215645170459,0.131159982600576,0.2848926965279128,0.7396817865806289,0.7263579130114565,0.5313090438090153,1.2386147949197652,0.0279712989066288,0.0445265737664193,0.5319539247344727,0.2929894935922195,0.7530221654726033,0.7027328620584813,0.2211015589383726,147330.0,0.3185366184755311,GCN,5,6
B_GCN_seed9,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed9_B_GCN_seed9,0.5,0.0,6,167085.0,"[[0, 45, 12, 21, 18, 10, 23, 46, 32, 24, 13, 0], [0, 27, 49, 39, 17, 34, 8, 7, 16, 19, 44, 0], [0, 33, 26, 30, 28, 2, 48, 9, 47, 43, 29, 0], [0, 36, 31, 40, 25, 20, 5, 22, 6, 4, 35, 0], [0, 50, 41, 11, 42, 1, 37, 38, 14, 3, 15, 0]]",4.938255549156892,0.113665120231445,0.2454360624334175,0.5388224426144781,44.0,1.6415795566001707,0.1849829535146867,0.2389183690329586,0.8106980758958051,0.8234303211009805,0.7468291878754764,2.509095273310887,0.0736496440948665,0.1326559933122525,0.7922911054085862,0.2711392303962068,0.8589823573973003,0.8499555171391706,0.4310579540915825,147330.0,0.1340867440439829,GCN,9,6
B_GCN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed0_B_GCN_seed0,2.0,0.0,7,196839.0,"[[0, 44, 33, 26, 30, 28, 47, 9, 2, 48, 1, 0], [0, 13, 23, 8, 39, 17, 34, 3, 14, 38, 50, 0], [0, 45, 12, 40, 25, 20, 24, 32, 46, 31, 36, 0], [0, 27, 49, 37, 4, 6, 22, 5, 16, 7, 42, 0], [0, 19, 10, 18, 21, 29, 43, 35, 11, 41, 15, 0]]",3.054988055245354,0.059797042722736,0.1202009623294196,0.2763769486729657,37.0,1.1618393499892945,0.1038965418221854,0.275476199398756,0.7343523850826987,0.7177111338949033,0.5313090438090153,1.6642060759643935,0.0413016458765942,0.0690723165686769,0.5946648451558719,0.2936345760923828,0.8168376847238652,0.7766974759514358,0.4305958130069083,146664.0,0.3421084928816887,GCN,0,7
B_GCN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed0_B_GCN_seed0,3.0,0.0,7,213087.0,"[[0, 44, 19, 16, 7, 8, 39, 17, 34, 3, 15, 0], [0, 6, 22, 5, 46, 32, 24, 37, 27, 49, 1, 0], [0, 36, 31, 48, 2, 47, 9, 28, 30, 26, 33, 0], [0, 45, 20, 25, 40, 4, 43, 35, 42, 11, 41, 0], [0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 29, 0]]",2.9949919626122554,0.0628308254358869,0.1028826659950347,0.2763769486729657,43.0,1.1045647431316208,0.131159982600576,0.3099019616983827,0.72326885283861,0.7049204279171412,0.5313090438090153,1.2288744605949078,0.0259852399694519,0.0449503409714275,0.5223049056608813,0.3073732786226479,0.746949021969844,0.6821990976553173,0.3453508784758599,146664.0,0.4528923253150057,GCN,0,7
B_GCN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,1.5,0.0,7,185980.0,"[[0, 15, 3, 34, 17, 39, 8, 23, 13, 45, 12, 0], [0, 36, 31, 46, 32, 24, 37, 27, 49, 1, 44, 0], [0, 29, 43, 35, 4, 6, 22, 5, 16, 7, 42, 0], [0, 41, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 50, 38, 14, 40, 25, 20, 21, 18, 10, 19, 0]]",3.278400783073816,0.0767297965685004,0.1495327699349043,0.2763769486729657,39.0,1.1215645170459,0.131159982600576,0.2593768059984855,0.7450721816478107,0.7345248706841907,0.5313090438090153,1.762623190626582,0.0432486155886294,0.0828016658334919,0.5898917334147955,0.2647592846976789,0.7944592594037487,0.7581808963635537,0.3984817828567615,146664.0,0.2680685103365515,GCN,1,7
B_GCN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,2.0,0.0,7,194658.0,"[[0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 42, 11, 4, 43, 35, 20, 25, 40, 31, 36, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 41, 1, 0], [0, 19, 16, 7, 8, 39, 17, 34, 3, 15, 44, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",3.209924353486361,0.0700836367941633,0.11547965414362,0.2763769486729657,41.0,1.152568549357192,0.131159982600576,0.2740172482887233,0.7377871595994903,0.7238125066019511,0.5313090438090153,1.2993588453552918,0.028602507641908,0.0444408458712074,0.5336420407062872,0.2810620769875658,0.7444245027501213,0.6780731384545627,0.2211015589383726,146664.0,0.3272377679594174,GCN,1,7
B_GCN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,3.0,0.0,7,209169.0,"[[0, 44, 36, 31, 46, 32, 24, 37, 27, 49, 1, 0], [0, 12, 45, 20, 40, 25, 21, 18, 10, 29, 19, 0], [0, 50, 38, 14, 3, 34, 17, 39, 8, 23, 13, 0], [0, 35, 43, 4, 6, 22, 5, 16, 7, 42, 15, 0], [0, 41, 11, 48, 2, 47, 9, 28, 30, 26, 33, 0]]",2.945544172064392,0.0553558453501607,0.1198434566162638,0.2763769486729657,38.0,1.1215645170459,0.131159982600576,0.301737884179563,0.729012602374451,0.7105287557380588,0.5313090438090153,1.2631825298125507,0.0270924078929881,0.0435874091106698,0.5372193443617113,0.2746124793164459,0.7429727262653909,0.6764032562823677,0.3453508784758599,146664.0,0.4261782032400589,GCN,1,7
B_GCN_seed3,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed3_B_GCN_seed3,0.5,0.0,7,165895.0,"[[0, 50, 38, 37, 1, 11, 41, 42, 15, 3, 14, 0], [0, 33, 26, 30, 28, 16, 7, 8, 23, 10, 29, 0], [0, 48, 2, 22, 6, 34, 17, 39, 49, 27, 44, 0], [0, 45, 13, 24, 32, 46, 5, 20, 25, 40, 19, 0], [0, 36, 31, 9, 47, 43, 35, 4, 18, 21, 12, 0]]",5.275351127352328,0.1301375004430616,0.2687458439074948,0.5388224426144781,42.0,1.6657457923318393,0.1661207729488144,0.1656431153743895,0.8181528468926782,0.8362216236264268,0.7468291878754764,2.7682834263005622,0.0809592716328369,0.145390166729227,0.885288980416399,0.2596755286396894,0.8528064917341955,0.8419102742090155,0.5601218909066072,146664.0,0.1311228385970654,GCN,3,7
B_GCN_seed3,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed3_B_GCN_seed3,3.0,0.0,7,213575.0,"[[0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 36, 31, 48, 2, 47, 9, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 20, 25, 40, 4, 43, 35, 11, 42, 41, 1, 0], [0, 15, 3, 34, 17, 39, 8, 7, 16, 19, 44, 0]]",2.993319374268972,0.0628308254358869,0.1028826659950347,0.2763769486729657,43.0,1.1045647431316208,0.131159982600576,0.3035466481071589,0.7208653031299035,0.7047084568137758,0.5313090438090153,1.248456618517274,0.0258190732998365,0.0428101810743971,0.5223049056608813,0.2880084385179511,0.7357622394790264,0.6694575509399278,0.3453508784758599,146664.0,0.4562196585392462,GCN,3,7
B_GCN_seed5,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed5_B_GCN_seed5,1.5,0.0,7,186304.0,"[[0, 1, 11, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 15, 41, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 12, 13, 23, 10, 18, 21, 20, 25, 40, 45, 0], [0, 38, 14, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 50, 36, 31, 46, 32, 24, 37, 49, 27, 44, 0]]",3.275737046565038,0.0742275907154703,0.1399804574513002,0.2763769486729657,40.0,1.126052415430928,0.131159982600576,0.2485853141315628,0.745066441053353,0.7360865062735503,0.5313090438090153,1.4054244226044277,0.0331952149774093,0.0508700262483119,0.593801699691791,0.2921147993289688,0.7708256950184338,0.7112217068482913,0.3984817828567615,146664.0,0.270277641411662,GCN,5,7
B_GCN_seed8,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed8_B_GCN_seed8,3.0,0.0,7,219047.0,"[[0, 1, 42, 35, 43, 4, 40, 25, 20, 3, 15, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 11, 41, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 12, 0], [0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 36, 31, 34, 17, 39, 8, 7, 16, 19, 44, 0]]",2.989722797978407,0.0628308254358869,0.1028826659950346,0.2763769486729657,41.0,1.1215645170459003,0.131159982600576,0.3143905369670985,0.7173927076310425,0.7005588204004273,0.5313090438090153,1.6410178689844543,0.0388030825829969,0.0701452940080648,0.5937777711345755,0.3296662441254716,0.7862910515397947,0.7373182653697509,0.4305958130069083,146664.0,0.4935294278077783,GCN,8,7
B_GCN_seed9,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed9_B_GCN_seed9,0.5,0.0,7,166390.0,"[[0, 45, 12, 21, 18, 10, 23, 46, 32, 24, 13, 0], [0, 35, 4, 6, 22, 5, 20, 25, 40, 31, 36, 0], [0, 44, 19, 16, 7, 8, 34, 17, 39, 49, 27, 0], [0, 33, 26, 30, 28, 48, 2, 47, 9, 43, 29, 0], [0, 14, 3, 15, 11, 42, 41, 1, 37, 38, 50, 0]]",4.923666141371055,0.1198528038275407,0.2454360624334175,0.5388224426144781,42.0,1.641579556600171,0.1849829535146867,0.2387670296638182,0.8120204263198012,0.8257492720362108,0.7468291878754764,1.9070504547530227,0.0495482595687686,0.0897025688299321,0.7063800316227302,0.2374165771945524,0.8062339518533828,0.7745492560153304,0.2390890697140569,146664.0,0.1344978999618175,GCN,9,7
B_GCN_seed9,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed9_B_GCN_seed9,1.0,0.0,7,179578.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 2, 48, 1, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 23, 13, 0], [0, 29, 43, 35, 4, 9, 47, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 45, 42, 41, 11, 15, 3, 14, 38, 50, 44, 0]]",3.290838613479374,0.0767297965685004,0.1495327699349044,0.2763769486729657,41.0,1.055891483552508,0.1022344930789563,0.2385098121366096,0.7463576612226932,0.7388583709148594,0.5313090438090153,1.3420612040448034,0.0311942139877016,0.0542790244732488,0.574823768238492,0.2625779559975303,0.7592023514338495,0.7106256669427243,0.2069147437162006,146664.0,0.2244177166857579,GCN,9,7
B_GCN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed0_B_GCN_seed0,0.5,0.0,8,166915.0,"[[0, 14, 3, 15, 42, 41, 11, 1, 37, 38, 50, 0], [0, 35, 4, 6, 22, 5, 20, 25, 40, 31, 36, 0], [0, 29, 43, 47, 9, 2, 48, 28, 30, 26, 33, 0], [0, 21, 18, 10, 23, 46, 32, 24, 13, 45, 12, 0], [0, 44, 19, 16, 7, 8, 34, 17, 39, 49, 27, 0]]",4.923666141371054,0.1198528038275407,0.2454360624334176,0.5388224426144781,42.0,1.6415795566001707,0.1849829535146867,0.2387670296638182,0.8120204263198012,0.8257492720362108,0.7468291878754764,2.169890336943707,0.0596248464204722,0.1060593914373283,0.9351995249774404,0.2805502753502267,0.8159580347619289,0.7948876961088248,0.2922199740949584,147330.0,0.1329328717844295,GCN,0,8
B_GCN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed0_B_GCN_seed0,1.5,0.0,8,188572.0,"[[0, 33, 26, 30, 28, 9, 47, 48, 2, 11, 41, 0], [0, 36, 31, 46, 32, 24, 37, 27, 49, 1, 15, 0], [0, 42, 7, 16, 5, 22, 6, 4, 35, 43, 29, 0], [0, 13, 23, 8, 39, 17, 34, 3, 14, 38, 50, 0], [0, 44, 19, 10, 18, 21, 20, 25, 40, 45, 12, 0]]",3.260935661530139,0.078611130156647,0.1399804574513002,0.2763769486729657,38.0,1.1215645170459003,0.131159982600576,0.2490453244946784,0.7488582003846942,0.7394276024892397,0.5313090438090153,1.1941158483457006,0.0268833071604196,0.0439991170910247,0.5316727836311047,0.3158295475580015,0.747994476857234,0.6942178862460759,0.2211015589383726,147330.0,0.2799294101676508,GCN,0,8
B_GCN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed0_B_GCN_seed0,2.0,0.0,8,197341.0,"[[0, 27, 49, 37, 24, 32, 46, 5, 42, 41, 1, 0], [0, 29, 21, 18, 10, 23, 13, 12, 14, 38, 50, 0], [0, 44, 11, 35, 43, 4, 40, 25, 20, 3, 15, 0], [0, 36, 31, 48, 2, 47, 9, 28, 30, 26, 33, 0], [0, 45, 6, 22, 34, 17, 39, 8, 7, 16, 19, 0]]",2.9800589802140167,0.0628308254358869,0.1028826659950346,0.2763769486729657,41.0,1.1045647431316208,0.131159982600576,0.3073474575403505,0.7215307701315308,0.7028591052767692,0.5313090438090153,1.712398329734997,0.0417882936636612,0.0748455846220678,0.5947222419652204,0.3043529266605831,0.8080538409075786,0.7660587935692218,0.4305958130069083,147330.0,0.3394488563089662,GCN,0,8
B_GCN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed0_B_GCN_seed0,3.0,0.0,8,212676.0,"[[0, 1, 11, 35, 43, 4, 40, 25, 20, 3, 15, 0], [0, 19, 16, 7, 8, 39, 17, 34, 22, 6, 45, 0], [0, 33, 26, 30, 28, 47, 9, 2, 48, 31, 36, 0], [0, 41, 42, 5, 46, 32, 24, 37, 49, 27, 44, 0], [0, 29, 21, 18, 10, 23, 13, 12, 14, 38, 50, 0]]",2.979233428311801,0.0628308254358869,0.1028826659950347,0.2763769486729657,41.0,1.1037391912294048,0.131159982600576,0.3021299520531166,0.7219369125930124,0.7030538690256709,0.5313090438090153,1.4078867958771228,0.0317882362905205,0.0561430832235337,0.5822598374707394,0.3171466691216202,0.7533029410646337,0.7035009775740945,0.2211015589383726,147330.0,0.4435349216045612,GCN,0,8
B_GCN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,0.5,0.0,8,165073.0,"[[0, 36, 31, 24, 32, 46, 5, 20, 25, 40, 19, 0], [0, 14, 3, 15, 42, 41, 11, 1, 37, 38, 50, 0], [0, 33, 26, 28, 30, 21, 18, 10, 23, 13, 45, 0], [0, 44, 12, 16, 7, 8, 34, 17, 39, 49, 27, 0], [0, 35, 4, 6, 22, 2, 48, 47, 9, 43, 29, 0]]",6.386677227295051,0.1632496868675439,0.3484699592999064,0.8497501577930704,41.0,1.6329833245617578,0.1997193418043097,0.1331978706042926,0.8381051170552885,0.8610918040288928,0.8497501577930704,2.748766374263351,0.0804663550910326,0.1536722303508892,0.8389787399666486,0.2528890252666396,0.8483755405690434,0.8374604153090317,0.5098500946758422,147330.0,0.1204303264779746,GCN,1,8
B_GCN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,1.0,0.0,8,177958.0,"[[0, 29, 43, 35, 4, 47, 9, 28, 30, 26, 33, 0], [0, 1, 2, 48, 5, 46, 32, 24, 37, 49, 27, 0], [0, 12, 6, 22, 34, 17, 39, 8, 7, 16, 19, 0], [0, 44, 45, 41, 42, 11, 15, 3, 14, 38, 50, 0], [0, 13, 23, 10, 18, 21, 20, 25, 40, 31, 36, 0]]",3.42199768198454,0.0786371722699415,0.1573645052742721,0.2763769486729657,42.0,1.4824138324344376,0.1611923804421181,0.3864090230465906,0.751767552244321,0.7446658569342347,0.5313090438090153,1.7295818849820026,0.0405593541590827,0.0611530046332441,0.7670479402871809,0.4062043090974594,0.7973966649264193,0.7451203225512958,0.451612687237663,147330.0,0.2078870562682413,GCN,1,8
B_GCN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,1.5,0.0,8,186015.0,"[[0, 44, 36, 31, 40, 25, 20, 35, 4, 43, 29, 0], [0, 45, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 15, 3, 34, 17, 39, 8, 16, 7, 42, 1, 0], [0, 33, 26, 30, 28, 47, 9, 2, 48, 41, 11, 0], [0, 19, 21, 18, 10, 23, 13, 12, 14, 38, 50, 0]]",3.402023701305792,0.0784061878441096,0.1568717384991642,0.2763769486729657,40.0,1.1215645170459003,0.131159982600576,0.2748350205655949,0.7456408420718106,0.7406242902236725,0.5313090438090153,1.3390840864033624,0.0315206017610412,0.0454978281385208,0.5846263137875567,0.3372018237507483,0.7620429844418584,0.7025067436326117,0.2211015589383726,147330.0,0.262573813887192,GCN,1,8
B_GCN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,2.0,0.0,8,194596.0,"[[0, 12, 40, 25, 20, 22, 6, 4, 43, 35, 11, 0], [0, 29, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0], [0, 1, 41, 42, 5, 46, 32, 24, 37, 49, 27, 0], [0, 36, 31, 47, 9, 48, 2, 28, 30, 26, 33, 0], [0, 15, 3, 34, 17, 39, 8, 7, 16, 19, 44, 0]]",3.214491860355143,0.0703076216919396,0.115868680545021,0.2763769486729657,41.0,1.1038512815390864,0.131159982600576,0.2550122849193506,0.740367680371969,0.7283380946318745,0.5313090438090153,1.375281452562464,0.0304289248852725,0.0469883695305244,0.4181759830163006,0.2074566323202979,0.7684541112940386,0.7089225978487674,0.2390890697140569,147330.0,0.320817213059119,GCN,1,8
B_GCN_seed3,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed3_B_GCN_seed3,0.5,0.0,8,165895.0,"[[0, 44, 27, 49, 39, 17, 34, 6, 22, 2, 48, 0], [0, 50, 38, 37, 1, 11, 41, 42, 15, 3, 14, 0], [0, 12, 21, 18, 4, 35, 43, 9, 47, 31, 36, 0], [0, 45, 13, 24, 32, 46, 5, 20, 25, 40, 19, 0], [0, 33, 26, 30, 28, 16, 7, 8, 23, 10, 29, 0]]",5.274525575450111,0.1301375004430616,0.2687458439074948,0.5388224426144781,42.0,1.665745792331839,0.1661207729488144,0.1657942547516391,0.8183906076456198,0.8363525063650133,0.7468291878754764,2.657640104347122,0.0776053186948677,0.1396152444426474,0.7989151785925234,0.2425827087518777,0.8569195666545293,0.849816858450995,0.5601218909066072,147330.0,0.1260096382271092,GCN,3,8
