risk_source,customer_set,run_dir,beta,lambda_concentration,seed,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct,method,model_seed,solver_seed,J_score
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,2.0,0.0,0,169742.0,"[[0, 30, 23, 26, 28, 2, 25, 11, 16, 3, 15, 0], [0, 48, 42, 14, 13, 17, 44, 29, 47, 21, 27, 0], [0, 20, 36, 5, 33, 34, 18, 35, 10, 37, 49, 0], [0, 1, 45, 39, 32, 4, 41, 24, 6, 19, 12, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0]]",2.2824616407599283,0.0374628730618431,0.0913503948112262,0.2656545219045076,40.0,0.7422193329319118,0.1137095661857504,0.2990934992970171,0.6646346635421692,0.6437436216826115,0.5313090438090153,1.121580747705201,0.0250102104363223,0.0432134130463546,0.3883136429024748,0.2888869143980701,0.7136590154825224,0.6498334653511905,0.2922199740949584,133997.0,0.2667597035754532,GCN,1,0,0.9466797629801694
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,3.0,0.0,1,179125.0,"[[0, 42, 14, 3, 15, 39, 32, 47, 21, 27, 48, 0], [0, 36, 50, 38, 31, 9, 43, 8, 7, 22, 46, 0], [0, 1, 16, 45, 11, 25, 2, 28, 26, 23, 30, 0], [0, 49, 40, 37, 10, 35, 18, 34, 33, 5, 20, 0], [0, 12, 19, 6, 24, 41, 4, 29, 44, 17, 13, 0]]",2.2681076757407697,0.0370046867710393,0.079838945857302,0.2656545219045076,40.0,0.7488397888292051,0.0941838499994119,0.2794689389135378,0.6710062926203006,0.6468854618006762,0.5313090438090153,1.1044915499787509,0.0244127526617167,0.0405555279987351,0.3596864458367432,0.2637597668308313,0.7238304674590392,0.6629719508020239,0.2390890697140569,133997.0,0.3367836593356568,GCN,1,1,1.0
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,3.0,0.0,2,180657.0,"[[0, 39, 38, 50, 34, 33, 43, 8, 7, 22, 46, 0], [0, 30, 23, 26, 28, 2, 9, 31, 36, 5, 20, 0], [0, 12, 19, 6, 24, 41, 4, 29, 44, 17, 13, 0], [0, 48, 1, 11, 45, 25, 15, 16, 3, 14, 42, 0], [0, 27, 21, 47, 32, 18, 35, 10, 37, 40, 49, 0]]",2.2307712128811765,0.0434390711314458,0.0586636546686354,0.2656545219045076,33.0,0.722845976233515,0.0941838499994119,0.2911367952038823,0.6771989728454766,0.6543318048051204,0.5313090438090153,1.229918232845307,0.0299602948823026,0.0529888339451365,0.5099343438008327,0.374302755770296,0.7721152891850833,0.7158550248529119,0.2922199740949584,133998.0,0.3482066896520843,GCN,1,2,1.0
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,3.0,0.0,3,179087.0,"[[0, 36, 50, 38, 31, 9, 43, 8, 7, 22, 46, 0], [0, 20, 5, 33, 34, 18, 35, 10, 37, 40, 49, 0], [0, 12, 19, 6, 24, 41, 4, 29, 44, 17, 13, 0], [0, 42, 14, 3, 16, 15, 39, 32, 47, 21, 27, 0], [0, 1, 11, 45, 25, 2, 28, 26, 23, 30, 48, 0]]",2.250452481386395,0.0374332738953198,0.0838088896528489,0.2656545219045076,39.0,0.7614923857269444,0.0942011733667149,0.2810312926616973,0.6701852617986532,0.646718330606647,0.5313090438090153,1.1007082206485883,0.0245850625750044,0.0382787328737755,0.41696695301193,0.299593975853182,0.7160762554644935,0.6498521278469978,0.2922199740949584,133997.0,0.3365000708971096,GCN,1,3,1.0
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,2.0,0.0,4,170330.0,"[[0, 48, 14, 3, 15, 45, 39, 32, 47, 21, 27, 0], [0, 37, 10, 35, 18, 34, 33, 5, 20, 16, 42, 0], [0, 40, 19, 6, 24, 41, 4, 29, 44, 17, 13, 0], [0, 46, 22, 7, 8, 43, 9, 31, 38, 50, 36, 0], [0, 1, 11, 25, 2, 28, 26, 23, 30, 49, 12, 0]]",2.2928056508631034,0.0356436316388903,0.0798389458573021,0.2656545219045076,42.0,0.761424861716191,0.0598793215980111,0.2052222594012713,0.6696899464045889,0.6461939086236744,0.5313090438090153,1.0184792730028265,0.0213444805606539,0.0370764928096401,0.4683134852784581,0.309997859262396,0.7047322100497264,0.624805753240022,0.3453508784758599,133997.0,0.2711478615192877,GCN,1,4,0.8209948184368324
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,2.0,0.0,5,169742.0,"[[0, 12, 19, 6, 24, 41, 4, 32, 39, 11, 1, 0], [0, 15, 3, 16, 45, 25, 2, 28, 26, 23, 30, 0], [0, 20, 5, 36, 33, 34, 18, 35, 10, 37, 49, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 27, 21, 47, 29, 44, 17, 13, 14, 42, 48, 0]]",2.2654557683042,0.038991312223208,0.0913503948112262,0.2656545219045076,38.0,0.7422193329319119,0.1137095661857504,0.3018350713911408,0.6672325377392432,0.6449240679763635,0.5313090438090153,1.1744960985568205,0.0280377088247986,0.0451140752863835,0.4451784302555568,0.3320998738491905,0.7462522624200367,0.6877678157689946,0.2870199778228758,133999.0,0.2667407965731087,GCN,1,5,0.8494219847135768
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,2.0,0.0,6,170091.0,"[[0, 27, 10, 37, 13, 17, 44, 20, 16, 15, 48, 0], [0, 12, 40, 9, 31, 36, 7, 8, 43, 22, 46, 0], [0, 21, 47, 29, 6, 19, 24, 41, 4, 32, 39, 0], [0, 35, 18, 34, 33, 5, 50, 38, 3, 14, 42, 0], [0, 49, 30, 23, 26, 28, 2, 25, 11, 45, 1, 0]]",2.5291298256658434,0.0525405333809289,0.0666582947841351,0.2656545219045076,33.0,0.7552062320894148,0.0727435197485364,0.1706642237609812,0.7028958579240556,0.6904891757400463,0.5313090438090153,1.173871063780712,0.0290986617385509,0.0459146133581008,0.414610987869753,0.2863233363618511,0.7723626566610688,0.7146861604084678,0.2870199778228758,133997.0,0.2693642394978992,GCN,1,6,0.818306451343173
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,3.0,0.0,7,179005.0,"[[0, 37, 10, 35, 18, 34, 33, 50, 38, 3, 14, 0], [0, 48, 49, 12, 30, 23, 26, 28, 2, 25, 1, 0], [0, 27, 21, 47, 32, 39, 45, 11, 15, 16, 42, 0], [0, 40, 6, 19, 24, 41, 4, 29, 44, 17, 13, 0], [0, 20, 5, 36, 31, 9, 43, 8, 7, 22, 46, 0]]",2.251127640576703,0.0389973696517707,0.0536732931665839,0.2656545219045076,37.0,0.7735070733819737,0.0942011733667149,0.2771516201501054,0.6693912007013263,0.6434289069598951,0.5313090438090153,1.0487378101186646,0.0231842989781524,0.0400889723716496,0.3930800895160783,0.2764503869154942,0.7449481883258238,0.6796192419722752,0.2870199778228758,133998.0,0.3358781474350363,GCN,1,7,1.0
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,3.0,0.0,8,179087.0,"[[0, 1, 11, 45, 25, 2, 28, 26, 23, 30, 49, 0], [0, 13, 17, 44, 29, 4, 41, 24, 6, 19, 12, 0], [0, 48, 40, 37, 10, 35, 18, 34, 33, 5, 20, 0], [0, 27, 21, 47, 32, 39, 15, 16, 3, 14, 42, 0], [0, 36, 50, 38, 31, 9, 43, 8, 7, 22, 46, 0]]",2.2679441566916854,0.0360181156075437,0.0838088896528489,0.2656545219045076,41.0,0.7552062320894148,0.0727435197485364,0.271258324866853,0.6689067917365654,0.641666437689016,0.5313090438090153,1.2607772397668455,0.0294949070939574,0.0481044154333816,0.4149629425206806,0.2813595803763133,0.752461376900327,0.690107072311966,0.2922199740949584,133998.0,0.3364900968671174,GCN,1,8,1.016387443247151
A_GCN_seed1,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,3.0,0.0,9,179800.0,"[[0, 13, 17, 44, 29, 4, 41, 24, 6, 19, 12, 0], [0, 42, 14, 3, 25, 2, 28, 26, 23, 30, 49, 0], [0, 36, 50, 38, 31, 9, 43, 8, 7, 22, 46, 0], [0, 1, 16, 15, 11, 45, 39, 32, 47, 21, 27, 0], [0, 48, 40, 37, 10, 35, 18, 34, 33, 5, 20, 0]]",2.2858082965538298,0.0356436316388903,0.079838945857302,0.2656545219045076,42.0,0.913526729931184,0.1042258518049643,0.2999694195489035,0.668309778095048,0.6418105738074726,0.5313090438090153,1.15016203906085,0.0253863177456136,0.0369411839500586,0.5601528602561857,0.3474480983219126,0.7166526361510874,0.6490220471737469,0.2922199740949584,133997.0,0.3418210855466913,GCN,1,9,1.0
