P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,844,381,195,26,22,28,34
2,0,707,402,174,69,41,99,37
3,0,688,404,207,87,28,78,38
4,0,713,415,167,97,32,68,37
5,0,700,483,162,42,11,78,53
