P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,732,399,214,52,36,10,86
2,3,759,280,151,49,45,22,220
3,1,657,318,202,70,66,31,185
4,2,653,330,150,84,101,45,164
5,3,633,398,179,37,41,21,217
