P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,4,603,350,127,51,29,52,105
2,0,598,280,130,43,45,36,189
3,0,568,285,109,85,38,86,149
4,0,590,258,148,74,26,58,167
5,0,480,393,120,70,32,57,168
