P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,698,231,159,96,54,59,24
2,1,628,222,108,123,86,78,75
3,0,609,228,136,128,103,87,29
4,0,605,231,129,122,85,83,66
5,0,610,265,141,107,52,104,41
