edge_id,src,dst,w_raw,w_norm,severity,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,3.1203718185424805,0.3029102683067322,0.0030291026923805475,1,4,4
1,0,3494,0.0,0.009999999776482582,2.5195367336273193,0.21707667410373688,0.002170766703784466,1,3,3
2,0,3780,0.0,0.009999999776482582,2.7908568382263184,0.25583669543266296,0.002558366861194372,1,3,3
3,1,3780,0.0,0.009999999776482582,2.7914390563964844,0.255919873714447,0.0025591987650841475,1,3,3
4,1,3494,0.0,0.009999999776482582,2.7914390563964844,0.255919873714447,0.0025591987650841475,1,3,3
5,3494,3780,0.9999998807907104,0.9999998807907104,2.7908568382263184,0.25583669543266296,0.2558366656303406,5,3,15
6,2,3573,0.0,0.009999999776482582,3.148405075073242,0.3069150149822235,0.0030691500287503004,1,4,4
7,2,3494,0.0,0.009999999776482582,2.889737844467163,0.2699625492095947,0.0026996254455298185,1,3,3
8,3,4,0.0,0.009999999776482582,1.8276617527008057,0.11823739111423492,0.001182373845949769,1,2,2
9,4,5,0.0,0.009999999776482582,1.8276617527008057,0.11823739111423492,0.001182373845949769,1,2,2
10,5,6,0.0,0.009999999776482582,3.2389376163482666,0.3198482394218445,0.0031984823290258646,1,4,4
11,7,3780,0.0,0.009999999776482582,3.1032910346984863,0.30047014355659485,0.003004701342433691,1,4,4
12,7,3494,0.0,0.009999999776482582,3.1032910346984863,0.30047014355659485,0.003004701342433691,1,4,4
13,8,3497,0.0,0.009999999776482582,1.8827919960021973,0.1261131465435028,0.0012611314887180924,1,2,2
14,8,9,0.0,0.009999999776482582,2.4844818115234375,0.2120688259601593,0.0021206883247941732,1,3,3
15,9,10,0.0,0.009999999776482582,2.4844818115234375,0.2120688259601593,0.0021206883247941732,1,3,3
16,10,3497,0.0,0.009999999776482582,2.480647563934326,0.21152107417583466,0.0021152107510715723,1,3,3
17,11,3782,0.0,0.009999999776482582,2.54718017578125,0.2210257351398468,0.0022102573420852423,1,3,3
18,11,12,0.0,0.009999999776482582,2.54718017578125,0.2210257351398468,0.0022102573420852423,1,3,3
19,12,13,0.0,0.009999999776482582,1.9452297687530518,0.13503281772136688,0.001350328093394637,1,2,2
20,13,14,0.0,0.009999999776482582,2.7440457344055176,0.2491493970155716,0.0024914939422160387,1,3,3
21,14,15,0.0,0.009999999776482582,2.7440457344055176,0.2491493970155716,0.0024914939422160387,1,3,3
22,16,17,0.0,0.009999999776482582,2.9572553634643555,0.2796079218387604,0.0027960792649537325,1,3,3
23,17,3181,0.0,0.009999999776482582,2.9572553634643555,0.2796079218387604,0.0027960792649537325,1,3,3
24,18,3181,0.0,0.009999999776482582,2.6717369556427,0.23881956934928894,0.002388195600360632,1,3,3
25,19,3181,0.0,0.009999999776482582,2.078404664993286,0.1540578156709671,0.001540578086860478,1,3,3
26,19,20,0.0,0.009999999776482582,2.078404664993286,0.1540578156709671,0.001540578086860478,1,3,3
27,20,3784,0.0,0.009999999776482582,1.4744627475738525,0.06778039038181305,0.0006778038805350661,1,2,2
28,21,3784,0.0,0.009999999776482582,2.1558098793029785,0.16511569917201996,0.0016511569265276194,1,3,3
29,21,22,0.0,0.009999999776482582,2.1558098793029785,0.16511569917201996,0.0016511569265276194,1,3,3
30,22,23,0.0,0.009999999776482582,2.6695380210876465,0.23850543797016144,0.002385054249316454,1,3,3
31,24,25,0.0,0.009999999776482582,1.9795042276382446,0.1399291753768921,0.001399291679263115,1,2,2
32,25,26,0.0,0.009999999776482582,1.9795042276382446,0.1399291753768921,0.001399291679263115,1,2,2
33,26,3497,0.0,0.009999999776482582,1.8827919960021973,0.1261131465435028,0.0012611314887180924,1,2,2
34,4838,4839,0.9999998807907104,0.9999998807907104,2.3588685989379883,0.19412408769130707,0.19412405788898468,5,3,15
35,3785,4838,0.0,0.009999999776482582,2.3588685989379883,0.19412408769130707,0.0019412408582866192,1,3,3
36,3785,4839,0.0,0.009999999776482582,1.9531173706054688,0.13615962862968445,0.0013615962816402316,1,2,2
37,3495,4839,0.5,0.5049999952316284,2.2394230365753174,0.17706044018268585,0.0894155204296112,5,3,15
38,4838,4840,0.5,0.5049999952316284,2.3588685989379883,0.19412408769130707,0.09803266078233719,5,3,15
39,4839,4840,0.0,0.009999999776482582,1.8816766738891602,0.125953808426857,0.0012595381122082472,1,2,2
40,27,4839,0.0,0.009999999776482582,2.1166303157806396,0.15951861441135406,0.0015951860696077347,1,3,3
41,27,4838,0.0,0.009999999776482582,2.3588685989379883,0.19412408769130707,0.0019412408582866192,1,3,3
42,28,3787,0.0,0.009999999776482582,1.8757047653198242,0.12510068714618683,0.001251006848178804,1,2,2
43,3182,3787,0.5,0.5049999952316284,1.9852995872497559,0.14075708389282227,0.07108232378959656,5,2,10
44,29,3790,0.0,0.009999999776482582,2.5703320503234863,0.22433315217494965,0.0022433314006775618,1,3,3
45,29,30,0.0,0.009999999776482582,2.421144723892212,0.20302067697048187,0.002030206611379981,1,3,3
46,30,3789,0.0,0.009999999776482582,2.443575382232666,0.20622505247592926,0.002062250394374132,1,3,3
47,31,3787,0.0,0.009999999776482582,2.5607852935791016,0.22296932339668274,0.0022296931128948927,1,3,3
48,32,3787,0.0,0.009999999776482582,2.233534097671509,0.1762191504240036,0.0017621914157643914,1,3,3
49,32,3497,0.0,0.009999999776482582,2.233534097671509,0.1762191504240036,0.0017621914157643914,1,3,3
50,33,3497,0.0,0.009999999776482582,1.8827919960021973,0.1261131465435028,0.0012611314887180924,1,2,2
51,33,34,0.0,0.009999999776482582,2.2061712741851807,0.17231018841266632,0.0017231018282473087,1,3,3
52,34,3788,0.0,0.009999999776482582,3.4359335899353027,0.3479905128479004,0.0034799049608409405,1,4,4
53,3478,4573,0.0,0.009999999776482582,3.0205039978027344,0.28864341974258423,0.0028864340856671333,1,4,4
54,35,3497,0.0,0.009999999776482582,2.6907899379730225,0.24154141545295715,0.0024154142010957003,1,3,3
55,35,36,0.0,0.009999999776482582,3.0746536254882812,0.29637908935546875,0.0029637909028679132,1,4,4
56,36,3497,0.0,0.009999999776482582,3.0746536254882812,0.29637908935546875,0.0029637909028679132,1,4,4
57,37,3576,0.0,0.009999999776482582,1.579331874847412,0.08276169747114182,0.0008276169537566602,1,2,2
58,37,3784,0.0,0.009999999776482582,1.1772202253341675,0.025317175313830376,0.00025317174731753767,1,2,2
59,3576,3784,0.0,0.009999999776482582,1.579331874847412,0.08276169747114182,0.0008276169537566602,1,2,2
60,38,3496,0.0,0.009999999776482582,1.4266140460968018,0.06094486266374588,0.0006094485870562494,1,2,2
61,38,39,0.0,0.009999999776482582,1.4266140460968018,0.06094486266374588,0.0006094485870562494,1,2,2
62,39,40,0.0,0.009999999776482582,1.6371829509735107,0.09102613478899002,0.0009102613548748195,1,2,2
63,40,41,0.0,0.009999999776482582,2.540358066558838,0.22005115449428558,0.0022005115170031786,1,3,3
64,41,42,0.0,0.009999999776482582,2.540358066558838,0.22005115449428558,0.0022005115170031786,1,3,3
65,42,43,0.0,0.009999999776482582,2.825888156890869,0.26084116101264954,0.002608411479741335,1,3,3
66,43,44,0.0,0.009999999776482582,2.825888156890869,0.26084116101264954,0.002608411479741335,1,3,3
67,44,3792,0.0,0.009999999776482582,1.650091528892517,0.09287022054195404,0.000928702182136476,1,2,2
68,45,3783,0.0,0.009999999776482582,2.280029535293579,0.1828613579273224,0.001828613574616611,1,3,3
69,45,46,0.0,0.009999999776482582,2.089731216430664,0.15567588806152344,0.0015567588852718472,1,3,3
70,46,3496,0.0,0.009999999776482582,1.2786943912506104,0.039813484996557236,0.00039813484181649983,1,2,2
71,47,4842,0.0,0.009999999776482582,2.3808393478393555,0.19726276397705078,0.001972627593204379,1,3,3
72,47,48,0.0,0.009999999776482582,1.5006903409957886,0.07152719050645828,0.0007152718608267605,1,2,2
73,48,49,0.0,0.009999999776482582,1.9804078340530396,0.1400582641363144,0.0014005826087668538,1,2,2
74,49,4841,0.0,0.009999999776482582,2.7618305683135986,0.2516900897026062,0.0025169008877128363,1,3,3
