P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,621,512,165,79,67,36,50
2,0,670,305,185,119,67,69,114
3,0,630,319,203,135,107,62,74
4,0,562,339,175,128,134,111,80
5,0,517,434,223,124,81,46,104
