rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.8658761978149414,1.0,7.06113338470459,5,8,40
2,2177,3335,4325,0.8584200739860535,1.0,7.008940696716309,5,8,40
3,2115,3116,3335,0.8584200739860535,1.0,7.008940696716309,5,8,40
4,3636,3335,3804,0.8584200739860535,1.0,7.008940696716309,5,8,40
5,3173,3335,3861,0.8584200739860535,1.0,7.008940696716309,5,8,40
6,2174,3335,3866,0.8584200739860535,1.0,7.008940696716309,5,8,40
7,2148,3208,3862,0.8562681078910828,1.0,6.993876934051514,5,7,35
8,3297,3208,3873,0.8562681078910828,1.0,6.993876934051514,5,7,35
9,3726,3448,4028,0.8381704092025757,1.0,6.86719274520874,5,7,35
10,3724,3448,4271,0.8381704092025757,1.0,6.86719274520874,5,7,35
11,2872,3347,3448,0.8381704092025757,1.0,6.86719274520874,5,7,35
12,2861,3448,3858,0.8381704092025757,1.0,6.86719274520874,5,7,35
13,2864,3448,4503,0.8381704092025757,1.0,6.86719274520874,5,7,35
14,2930,3244,3300,0.8037735223770142,1.0,6.626414775848389,5,7,35
15,5170,3300,4627,0.8037735223770142,1.0,6.626414775848389,5,7,35
16,999,3100,3684,0.7519474029541016,1.0,6.263631820678711,5,7,35
17,1001,3100,3771,0.7519474029541016,1.0,6.263631820678711,5,7,35
18,4647,3100,4199,0.7519474029541016,1.0,6.263631820678711,5,7,35
19,1002,3100,3685,0.7519474029541016,1.0,6.263631820678711,5,7,35
20,1069,3100,3698,0.7519474029541016,1.0,6.263631820678711,5,7,35
