model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
teg_gnn,A,0,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_train,0.48760933970652265,0.7057545269373023,0.9187541283321977,0.7202195886615239,0.8709677419354839,0.7297297297297297,0.9337283336150369,0.12903225806451613
teg_gnn,A,0,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_val,0.17053784428540447,0.4991531637595398,1.756615249696257,0.17183551573627387,0.2222222222222222,0.2,0.27060305962718245,0.7777777777777778
teg_gnn,A,0,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2021_test,0.24301192378644704,0.5522450284806,1.6075276260718454,0.3472655319333269,0.45098039215686275,0.38333333333333336,0.31652916732683006,0.5490196078431373
teg_gnn,A,1,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_train,0.5431571364498193,0.7268839001201578,1.027471258504614,0.7212071724858738,0.8387096774193549,0.7878787878787878,0.9228561892500586,0.16129032258064516
teg_gnn,A,1,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_val,0.19151955694011769,0.5090738268308361,1.7838451542718996,0.20336098702403738,0.4444444444444444,0.3333333333333333,0.36466299903799904,0.5555555555555556
teg_gnn,A,1,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2021_test,0.28888825238202875,0.5695575404658182,1.6187868604371873,0.3247861540974323,0.35294117647058826,0.47368421052631576,0.36457311288604843,0.6470588235294118
teg_gnn,A,2,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_train,0.5201969291688432,0.7169510795716107,1.0215822816390525,0.7099528760169991,0.8387096774193549,0.7222222222222222,0.9202343986817376,0.16129032258064516
teg_gnn,A,2,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_val,0.1990300410154085,0.5211464255361828,1.8413026241250354,0.14310876265962125,0.2222222222222222,0.18181818181818182,0.31857406996295884,0.7777777777777778
teg_gnn,A,2,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2021_test,0.27836419756947633,0.5382557636685337,1.644880363745436,0.3456552046376187,0.39215686274509803,0.4166666666666667,0.35653297496094777,0.6078431372549019
teg_gnn,A,3,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_train,0.50364933780659,0.7123545816103495,1.0812056591853496,0.6626530419405785,0.7419354838709677,0.696969696969697,0.8564142086123193,0.25806451612903225
teg_gnn,A,3,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_val,0.17976190476190476,0.483390022675737,1.953628507364765,0.02519011406844096,0.2222222222222222,0.2222222222222222,0.32541748296280426,0.7777777777777778
teg_gnn,A,3,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2021_test,0.2721796655200968,0.5342052617444524,1.6032459875890495,0.2506038357806415,0.27450980392156865,0.4117647058823529,0.3564707421722101,0.7254901960784313
teg_gnn,A,4,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_train,0.5941806799413307,0.737527167843802,1.015820108981861,0.736709765179516,0.8064516129032258,0.8333333333333334,0.9294935725099167,0.1935483870967742
teg_gnn,A,4,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_val,0.1718257470684655,0.4697089780307533,1.8810431099555476,-0.07785168760778505,0.1111111111111111,0.125,0.1651762088513854,0.8888888888888888
teg_gnn,A,4,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2021_test,0.28932037133213623,0.5519028949904169,1.5923766605192076,0.3065458063630878,0.37254901960784315,0.4523809523809524,0.37347195839327396,0.6274509803921569
teg_gnn,B,0,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_train,0.38399686881427636,0.6882427222635806,1.122066868311243,0.6614553897447362,0.725,0.6904761904761905,0.8349884156701954,0.275
teg_gnn,B,0,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2021_train,0.5086008973372769,0.6828057666578972,1.0066437662381709,0.7087559037071598,0.76,0.8260869565217391,0.9121977285166942,0.24
teg_gnn,B,0,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2021_test,0.25255215723965724,0.5683547862038854,1.4769935912430598,0.2864098623892811,0.2692307692307692,0.3888888888888889,0.39481555769026216,0.7307692307692307
teg_gnn,B,1,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2020_train,0.49529836934459914,0.7339100806984072,1.195834388476452,0.6322466349703981,0.675,0.6136363636363636,0.8137292676196927,0.325
teg_gnn,B,1,50,teg_ce_ord_hr,0.5,1.0,0.0,0.2,0,data_2021_train,0.5296881749098846,0.7253012314723629,1.06599757094537,0.6862505571421497,0.68,0.8095238095238095,0.9128996792704704,0.32
