split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.5231402932210272,0.745707196871307,0.766833657667668,0.697946533750001,0.725,0.8055555555555556,0.8822947514819789,0.275
data_2021_train,0.7080010074205121,0.8320892284833278,0.5966632433607179,0.7650937988680695,0.76,0.9047619047619048,0.9664798021737975,0.24
data_2021_test,0.3350380097474019,0.6519754792331872,1.1829874165534418,0.3120867401350871,0.2692307692307692,0.4666666666666667,0.41163863057233874,0.7307692307692307
