model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
gcn_teg_concat,A,2,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.455107824778187,0.7494801191868462,0.6002730957570201,0.690158214100534,0.7741935483870968,0.8571428571428571,0.920426829754344,0.22580645161290322
gcn_teg_concat,A,2,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_val,0.2481371087928465,0.6201003004281692,1.235589895344892,0.16241299303944312,0.1111111111111111,1.0,0.3865423846306199,0.8888888888888888
gcn_teg_concat,A,2,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2021_test,0.26885415302740134,0.6156002680598344,1.18687018970262,0.24123540693066092,0.21568627450980393,0.6111111111111112,0.3769891592664986,0.7843137254901961
gcn_teg_concat,A,3,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.5408842078090337,0.7415924867307432,0.5753887188037953,0.7837017771998266,0.9354838709677419,0.8529411764705882,0.9412827608951504,0.06451612903225806
gcn_teg_concat,A,3,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_val,0.2708818958818959,0.6332445332445333,1.2692835828975906,0.33571428571428574,0.3333333333333333,0.42857142857142855,0.3868708452041785,0.6666666666666666
gcn_teg_concat,A,3,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2021_test,0.33252194255858747,0.6324374651390628,1.1745968608621167,0.3714722545653394,0.3333333333333333,0.5483870967741935,0.3803702212046697,0.6666666666666666
gcn_teg_concat,A,4,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.5415782056744474,0.7799449992991423,0.5140866647381249,0.8303530430447503,0.9032258064516129,0.8484848484848485,0.9694041692376363,0.0967741935483871
gcn_teg_concat,A,4,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_val,0.21036967418546368,0.5767842224609142,1.5428361524186858,0.07908745247148286,0.1111111111111111,0.14285714285714285,0.16793307602629637,0.8888888888888888
gcn_teg_concat,A,4,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2021_test,0.32704823072953876,0.6344035073383592,1.2079083945500382,0.39044526391105727,0.35294117647058826,0.5625,0.3997888427815491,0.6470588235294118
gcn_teg_concat,B,0,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.47987051834040856,0.7476784085190165,0.640657021586266,0.7543750993588045,0.8,0.8,0.8786239682352391,0.2
