split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.34895906786426356,0.6367181588815948,2.0915001643109976,0.4470928989496753,0.475,0.5277777777777778,0.6046024488310905,0.525
data_2021_train,0.5134559417460642,0.6793601120620039,2.0377110389807194,0.4888018721848756,0.52,0.6190476190476191,0.7275067339163817,0.48
data_2021_test,0.2586145425568054,0.5472855976756237,2.2953951097162686,0.31351676439633136,0.38461538461538464,0.4,0.395684361786557,0.6153846153846154
