split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.551578035060178,0.7699578436110998,0.8811476273753017,0.694122774643045,0.7,0.9032258064516129,0.9229046951417352,0.3
data_2021_train,0.7157919450974417,0.8477586648862069,0.6921681599547097,0.8124914775740252,0.88,0.8148148148148148,0.9576945978670118,0.12
data_2021_test,0.2534293221793222,0.6147695958506769,1.3714080294107331,0.1687728905166589,0.07692307692307693,0.3333333333333333,0.28163006600685386,0.9230769230769231
