split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.7584743740463072,0.8502769909666686,1.1039948526825059,0.7141150366956818,0.7096774193548387,0.88,0.8961211960648741,0.2903225806451613
data_2020_val,0.17391100010742291,0.49728309521251834,1.829647711710637,0.037657982976528115,0.1111111111111111,0.14285714285714285,0.28073954667324985,0.8888888888888888
data_2021_test,0.3647611035220684,0.6120294301554449,1.7025236598714057,0.2845366881981273,0.27450980392156865,0.42424242424242425,0.30871803735936987,0.7254901960784313
