model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
teg_gnn,A,0,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_train,0.7584743740463072,0.8502769909666686,1.1039948526825059,0.7141150366956818,0.7096774193548387,0.88,0.8961211960648741,0.2903225806451613
teg_gnn,A,0,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_val,0.17391100010742291,0.49728309521251834,1.829647711710637,0.037657982976528115,0.1111111111111111,0.14285714285714285,0.28073954667324985,0.8888888888888888
teg_gnn,A,0,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2021_test,0.3647611035220684,0.6120294301554449,1.7025236598714057,0.2845366881981273,0.27450980392156865,0.42424242424242425,0.30871803735936987,0.7254901960784313
teg_gnn,A,1,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_train,0.6856096740139292,0.8134560542664702,1.1975349486765912,0.6104343429555545,0.5483870967741935,1.0,0.8653525557750064,0.45161290322580644
teg_gnn,A,1,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_val,0.2058922558922559,0.5257816257816258,1.8446056119905572,0.2366976855165831,0.4444444444444444,0.4444444444444444,0.391345056541135,0.5555555555555556
teg_gnn,A,1,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2021_test,0.32541523215483564,0.5958087844963421,1.6952789038567497,0.2877230649253121,0.23529411764705882,0.5714285714285714,0.35030995972443485,0.7647058823529411
teg_gnn,A,2,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_train,0.7413174989711007,0.8414972808907795,1.1847818785863857,0.6703055092169277,0.6774193548387096,0.7777777777777778,0.8766760852424338,0.3225806451612903
teg_gnn,A,2,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_val,0.2390498652291105,0.5556571685277885,1.892238954447586,0.14246238870125894,0.2222222222222222,0.6666666666666666,0.372185233067586,0.7777777777777778
teg_gnn,A,2,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2021_test,0.3276157376284592,0.5986514823905805,1.7121595101831775,0.30994362611101034,0.2549019607843137,0.4482758620689655,0.36381712854015763,0.7450980392156863
teg_gnn,A,3,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_train,0.6566476431988044,0.8026597427487246,1.2354898531876775,0.6280745268255233,0.5483870967741935,0.8095238095238095,0.7936458537865967,0.45161290322580644
teg_gnn,A,3,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_val,0.18259920634920634,0.5052173091458807,1.9784885044615683,0.16145833333333326,0.2222222222222222,0.5,0.2831067343537285,0.7777777777777778
teg_gnn,A,3,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2021_test,0.37175365456636333,0.6190256797174926,1.6925209498680873,0.32219389395414844,0.2549019607843137,0.5,0.38286571297274796,0.7450980392156863
teg_gnn,A,4,50,teg_ce,0.0,0.0,0.0,0.2,0,data_2020_train,0.697178942713788,0.8260866157295808,1.1902066429610192,0.7119629894085446,0.6451612903225806,0.9523809523809523,0.8873470947374401,0.3548387096774194
