split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.7599919906288314,0.8523922393404547,0.661620294646173,0.795669272619832,0.8709677419354839,0.9,0.9705879852035602,0.12903225806451613
data_2020_val,0.26175213675213677,0.6217948717948717,1.4401305344215944,0.20342396777442084,0.2222222222222222,0.2857142857142857,0.3038045288045288,0.7777777777777778
data_2021_test,0.39890651175094227,0.6644917433921625,1.2553311188105662,0.34043595316098485,0.29411764705882354,0.7142857142857143,0.40120394032641044,0.7058823529411765
