split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.5112289081510548,0.7474179791732222,1.346512586383086,0.5324706140746522,0.425,0.8095238095238095,0.7071191517505726,0.575
data_2021_train,0.6464220299046658,0.8093323004860328,1.1487237878741108,0.6745935573678212,0.64,0.8,0.8777912758682206,0.36
data_2021_test,0.2518849445573584,0.5662091041401386,1.6620823884989129,0.17735792855471155,0.07692307692307693,0.4,0.19597729520215984,0.9230769230769231
