rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3300,7,7,7.199091911315918,0.8855845332145691,0.9489463567733765
2,3335,7,7,7.184750080108643,0.8835357427597046,0.9838680028915405
3,3367,0,7,7.1053948402404785,0.8721992373466492,0.9986501932144165
4,4091,7,7,7.091119289398193,0.870159924030304,0.9371730089187622
5,3448,7,7,7.090222358703613,0.8700317740440369,0.9395465850830078
6,3421,5,8,7.057414531707764,0.8653449416160583,0.8958330154418945
7,3208,7,7,6.9975690841674805,0.856795608997345,0.980781614780426
8,3475,8,7,6.884562969207764,0.8406518697738647,0.8718879222869873
9,2795,0,7,6.845688819885254,0.835098385810852,0.9202216267585754
10,3250,0,7,6.8038010597229,0.8291144371032715,0.92759770154953
11,3439,0,7,6.68640661239624,0.8123437762260437,0.8359466791152954
12,3100,0,7,6.631542682647705,0.8045061230659485,0.8781362771987915
13,3410,7,7,6.443780899047852,0.7776829600334167,0.7980449795722961
14,3772,8,7,6.1454267501831055,0.73506098985672,0.7347032427787781
15,3721,8,8,6.1276936531066895,0.7325276732444763,0.7027232646942139
16,3901,7,7,6.125980377197266,0.7322829365730286,0.7308778762817383
17,3487,8,7,6.114011764526367,0.7305731177330017,0.7399593591690063
18,3332,1,7,6.0490312576293945,0.7212901711463928,0.7049197554588318
19,3198,7,7,5.996291160583496,0.7137559056282043,0.7106138467788696
20,4357,7,7,5.886843681335449,0.6981205344200134,0.6907033920288086
