P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,847,420,166,32,12,17,36
2,0,714,332,227,76,35,62,83
3,0,588,454,244,90,51,48,55
4,0,612,425,222,153,38,42,37
5,0,639,471,213,53,39,53,61
