P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,2,472,606,270,111,10,51,8
2,1,573,483,208,105,35,75,49
3,1,422,527,297,123,46,87,27
4,0,412,558,256,124,18,99,62
5,0,432,583,229,111,30,113,31
