P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,399,477,263,77,39,42,23
2,0,476,417,197,52,33,73,73
3,0,402,416,234,127,61,51,29
4,2,383,474,233,56,45,81,47
5,1,333,489,238,97,43,92,27
