rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.877985954284668,0.9825693964958191,0.9690830111503601
2,2488,0,8,7.343621730804443,0.906231701374054,0.9327492713928223
3,3777,7,7,7.158462047576904,0.8797802925109863,0.9975541830062866
4,3816,8,8,7.098255157470703,0.8711792826652527,0.8631370067596436
5,4315,8,8,7.055957317352295,0.8651367425918579,0.8500364422798157
6,2794,0,7,7.047494888305664,0.8639278411865234,0.9999467730522156
7,4485,7,7,6.978520393371582,0.8540743589401245,0.9970672726631165
8,4394,0,8,6.968390941619873,0.8526272773742676,0.8633937835693359
9,3484,0,7,6.960299015045166,0.8514713048934937,0.9867300987243652
10,5157,7,7,6.958762168884277,0.8512517213821411,0.9934194087982178
11,3477,0,7,6.911892890930176,0.8445561528205872,0.9912752509117126
12,3901,0,7,6.907806396484375,0.8439723253250122,0.9970709085464478
13,3955,7,7,6.834904193878174,0.8335577249526978,0.9308458566665649
14,3593,0,7,6.768921375274658,0.8241316080093384,0.9999793171882629
15,4145,8,8,6.7117919921875,0.8159703016281128,0.8085639476776123
16,89,0,7,6.70264196395874,0.8146631121635437,0.9131041765213013
17,3794,7,7,6.633002758026123,0.8047146797180176,0.8874916434288025
18,4436,8,8,6.606351852416992,0.8009074330329895,0.7681714296340942
19,3701,0,7,6.581438064575195,0.7973483204841614,0.8179421424865723
20,4183,3,7,6.3362603187561035,0.7623229026794434,0.8008683323860168
