customer_set,seed,budget,rerank_score,cost_norm,common_risk_norm,cvar90_norm,load_risk_norm,top10_share_norm,risk_source,run_dir,beta,lambda_concentration,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct
A,5,0.25,1.0452540200997351,0.6072929601681154,0.07408816495749776,0.0435384375932408,0.10931125929846047,0.3349695209783596,A_Stable-Tail-eta0.7_seed7,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p7_seed7_A_Stable-Tail-eta0.7_seed7,1.0,0.0,159430.0,"[[0, 12, 13, 17, 44, 20, 16, 15, 3, 14, 42, 0], [0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 37, 10, 35, 18, 34, 33, 5, 50, 38, 39, 0], [0, 1, 46, 22, 43, 8, 7, 36, 31, 9, 40, 0], [0, 45, 11, 25, 2, 28, 26, 23, 30, 49, 48, 0]]",2.7782559709130332,0.04921673464379689,0.11988511501860755,0.26565452190450767,41.0,0.9587318005984415,0.09531349520162793,0.2816218848092782,0.7305558103256447,0.7213069496466763,0.5313090438090153,1.348898686687012,0.03344902352479158,0.0500838118448613,0.44351072078061626,0.26318119985859423,0.7780452237754847,0.7262961520941498,0.34535087847585993,133999.0,0.1897849983955104
A,5,0.3,0.9361340704716703,0.9169213869519534,0.0003765568405413728,0.0056616161912543695,0.0,0.015025788593333572,A_Stable-Tail-eta0.7_seed7,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p7_seed7_A_Stable-Tail-eta0.7_seed7,2.0,0.0,172396.0,"[[0, 48, 30, 23, 26, 28, 2, 25, 11, 16, 42, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 12, 19, 6, 24, 41, 4, 32, 39, 45, 1, 0], [0, 15, 3, 14, 13, 17, 44, 29, 47, 21, 27, 0], [0, 49, 37, 10, 35, 18, 34, 33, 36, 5, 20, 0]]",2.268545434967205,0.038991312223208084,0.09135039481122624,0.26565452190450767,38.0,0.8873326114544487,0.09078002148828596,0.32680308816982495,0.6721786597493133,0.6505533944804567,0.5313090438090153,0.9163375860263198,0.018447041765373113,0.028165830387671117,0.35027199640963014,0.2649093609676729,0.6964570735979503,0.6185646482693664,0.2390890697140569,133999.0,0.2865469145292129
A,6,0.25,1.0811025271061714,0.7864042848261681,0.06814387370020071,0.04754278392052448,0.04033107784089929,0.18227544579570862,A_Stable-Tail-eta0.3_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p3_seed0_A_Stable-Tail-eta0.3_seed0,2.0,0.0,166886.0,"[[0, 46, 22, 7, 8, 43, 50, 38, 31, 9, 40, 0], [0, 15, 3, 14, 13, 17, 44, 29, 47, 21, 27, 0], [0, 20, 36, 5, 33, 34, 18, 35, 10, 37, 48, 0], [0, 1, 45, 39, 32, 4, 41, 24, 6, 19, 12, 0], [0, 49, 30, 23, 26, 28, 2, 25, 11, 16, 42, 0]]",2.6716147542712765,0.0460724075714481,0.11129062102085421,0.3904537879556458,41.0,0.8810464578169189,0.11821519561844178,0.23166641726842796,0.7082308262402508,0.6917289681247187,0.5313090438090153,1.1069183760128745,0.026472699572348428,0.047349030854808065,0.34598985326334986,0.22656575825314973,0.7223395315940748,0.6570016554554625,0.2390890697140569,133997.0,0.24544579356254245
A,6,0.3,0.9525932324120975,0.9504806082922863,0.0021126241198111276,0.0,0.0,0.0,A_Stable-Tail-eta0.7_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p7_seed2_A_Stable-Tail-eta0.7_seed2,2.0,0.0,173748.0,"[[0, 42, 14, 30, 23, 26, 28, 2, 25, 45, 1, 0], [0, 19, 6, 24, 41, 4, 32, 39, 16, 3, 15, 0], [0, 11, 46, 22, 5, 33, 34, 18, 35, 10, 37, 0], [0, 20, 43, 8, 7, 36, 50, 38, 31, 9, 40, 0], [0, 48, 12, 49, 13, 17, 44, 29, 47, 21, 27, 0]]",2.278518416361963,0.03746287306184316,0.09135039481122627,0.26565452190450767,40.0,0.9302633804818787,0.09076702896280879,0.3416823138843301,0.6690184393097125,0.6448576901653693,0.5313090438090153,0.9824939936601074,0.021326923758654685,0.035675292326388316,0.4481576875721355,0.36453916868519864,0.7029944697012167,0.6365538148584392,0.18595816533315537,133997.0,0.29665589528123765
A,7,0.25,0.8594552136945836,0.786227889362926,0.0,0.0,0.07322732433165761,0.0,A_Stable-Tail-eta0.5_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p5_seed0_A_Stable-Tail-eta0.5_seed0,2.0,0.0,166801.0,"[[0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 16, 42, 0], [0, 20, 5, 36, 33, 34, 18, 35, 10, 37, 48, 0], [0, 27, 21, 47, 29, 44, 17, 13, 14, 3, 15, 0], [0, 1, 39, 32, 4, 41, 24, 6, 19, 12, 49, 0]]",2.285065504573371,0.03746287306184316,0.09135039481122627,0.26565452190450767,40.0,0.8780618108223462,0.11821519561844178,0.3191640376195468,0.6661889229425499,0.6418611319070238,0.5313090438090153,1.2784598568220726,0.03050831737824505,0.057468503752741894,0.42140829847420247,0.30418203714949255,0.7497829439415695,0.6975054556006494,0.2922199740949584,133998.0,0.24480216122628695
A,7,0.3,0.8594552136945836,0.786227889362926,0.0,0.0,0.07322732433165761,0.0,A_Stable-Tail-eta0.5_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p5_seed0_A_Stable-Tail-eta0.5_seed0,2.0,0.0,166801.0,"[[0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 16, 42, 0], [0, 20, 5, 36, 33, 34, 18, 35, 10, 37, 48, 0], [0, 27, 21, 47, 29, 44, 17, 13, 14, 3, 15, 0], [0, 1, 39, 32, 4, 41, 24, 6, 19, 12, 49, 0]]",2.285065504573371,0.03746287306184316,0.09135039481122627,0.26565452190450767,40.0,0.8780618108223462,0.11821519561844178,0.3191640376195468,0.6661889229425499,0.6418611319070238,0.5313090438090153,1.2784598568220726,0.03050831737824505,0.057468503752741894,0.42140829847420247,0.30418203714949255,0.7497829439415695,0.6975054556006494,0.2922199740949584,133998.0,0.24480216122628695
A,8,0.25,0.9709293156905129,0.790182544072729,0.03655852061829801,0.013311798905180423,0.055989942210333654,0.12314942195758259,A_Stable-Tail-eta0.5_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p5_seed0_A_Stable-Tail-eta0.5_seed0,2.0,0.0,166853.0,"[[0, 27, 21, 47, 29, 44, 17, 13, 12, 14, 42, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 1, 48, 0], [0, 6, 19, 24, 41, 4, 32, 39, 16, 3, 15, 0], [0, 49, 37, 10, 35, 18, 34, 33, 36, 5, 20, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0]]",2.2829474436094905,0.03746287306184316,0.09135039481122624,0.26565452190450767,40.0,0.7614923857269444,0.0942011733667149,0.30656299722306724,0.667632076812225,0.6472305353194746,0.5313090438090153,1.2496286378393564,0.029784887319371706,0.04420024762982967,0.42705680638593724,0.30677252383571774,0.7732800304076979,0.7194839751816734,0.2922199740949584,133998.0,0.24519022671980178
A,8,0.3,0.8237855895921381,0.8126939079823949,0.0,0.0,0.011091681609743205,0.0,A_Stable-Tail-eta0.7_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p7_seed0_A_Stable-Tail-eta0.7_seed0,2.0,0.0,167789.0,"[[0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 20, 5, 36, 33, 34, 18, 35, 10, 37, 49, 0], [0, 12, 19, 6, 24, 41, 4, 29, 44, 17, 13, 0], [0, 48, 27, 21, 47, 32, 39, 45, 1, 16, 42, 0], [0, 14, 3, 15, 11, 25, 2, 28, 26, 23, 30, 0]]",2.0666684385269036,0.03428233266368781,0.04669503842422125,0.26565452190450767,37.0,0.7554169694322039,0.08362755556008168,0.3277246948539041,0.6418864383839018,0.6130644944017906,0.5313090438090153,1.054002367186844,0.02313451436428879,0.03974950116598206,0.3778099163363835,0.3250021135031087,0.7179416466189372,0.652157846764432,0.2568073485783625,133998.0,0.2521754056030687
A,9,0.25,0.8841258323023263,0.7828182794415941,0.0,0.0,0.10130755286073219,0.0,A_Stable-Tail-eta0.5_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p5_seed0_A_Stable-Tail-eta0.5_seed0,2.0,0.0,166801.0,"[[0, 27, 21, 47, 29, 44, 17, 13, 14, 3, 15, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 16, 42, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 37, 10, 35, 18, 34, 33, 36, 5, 20, 48, 0], [0, 1, 39, 32, 4, 41, 24, 6, 19, 12, 49, 0]]",2.2855513074229328,0.03746287306184316,0.09135039481122624,0.26565452190450767,40.0,0.8780618108223462,0.11821519561844178,0.3189261549359088,0.66923589026995,0.6451067549638815,0.5313090438090153,1.285387742318421,0.030840895224375834,0.05133775690813788,0.42140829847420247,0.29823080043807115,0.7586472677005247,0.7075023425544281,0.2922199740949584,133997.0,0.24481145100263438
A,9,0.3,0.8841258323023263,0.7828182794415941,0.0,0.0,0.10130755286073219,0.0,A_Stable-Tail-eta0.5_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p5_seed0_A_Stable-Tail-eta0.5_seed0,2.0,0.0,166801.0,"[[0, 27, 21, 47, 29, 44, 17, 13, 14, 3, 15, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 16, 42, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 37, 10, 35, 18, 34, 33, 36, 5, 20, 48, 0], [0, 1, 39, 32, 4, 41, 24, 6, 19, 12, 49, 0]]",2.2855513074229328,0.03746287306184316,0.09135039481122624,0.26565452190450767,40.0,0.8780618108223462,0.11821519561844178,0.3189261549359088,0.66923589026995,0.6451067549638815,0.5313090438090153,1.285387742318421,0.030840895224375834,0.05133775690813788,0.42140829847420247,0.29823080043807115,0.7586472677005247,0.7075023425544281,0.2922199740949584,133997.0,0.24481145100263438
B,0,0.25,1.180579798270733,0.4861386312227112,0.153240458533364,0.12603317063818806,0.1273890379414302,0.3234906585937028,B_Stable-Tail-eta0.5_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p5_seed1_B_Stable-Tail-eta0.5_seed1,1.0,0.0,173723.0,"[[0, 15, 3, 34, 17, 39, 8, 16, 7, 42, 1, 0], [0, 50, 38, 14, 12, 45, 13, 23, 10, 18, 19, 0], [0, 11, 41, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 44, 36, 31, 40, 25, 20, 35, 4, 43, 29, 0], [0, 21, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",3.7677908993195115,0.08706004496772408,0.169816221900678,0.36398347292338495,41.0,1.1215645170458999,0.13115998260057604,0.2085793459203582,0.7628424620028869,0.7625532494234188,0.5313090438090153,1.4921165369779543,0.03606427764226996,0.06465773006790791,0.5896105923114274,0.28337540467787115,0.7774302511994087,0.7221594727768263,0.3984817828567615,145999.0,0.18989171158706566
B,0,0.3,1.0849127370220986,0.6621543425274861,0.08121464799547987,0.08101838796613998,0.08002476225877847,0.19896441661614844,B_Stable-Tail-eta0.3_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p3_seed9_B_Stable-Tail-eta0.3_seed9,2.0,0.0,183761.0,"[[0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 33, 26, 30, 28, 47, 9, 2, 48, 41, 11, 0], [0, 15, 3, 34, 17, 39, 8, 16, 7, 42, 1, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 19, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0]]",3.402023701305792,0.07840618784410969,0.15687173849916422,0.27637694867296575,40.0,1.1215645170459003,0.13115998260057604,0.2752152627880067,0.7456408420718106,0.7406242902236725,0.5313090438090153,1.4044929082640465,0.03254916722639823,0.0593881284978895,0.5846263137875567,0.33989614597763684,0.7666114254568439,0.7139029924159973,0.2211015589383726,145999.0,0.2586456071616929
B,1,0.25,1.002563524809121,0.5290741159485832,0.10353394447216413,0.07007674419005873,0.08790379110904144,0.28379636979842915,B_Stable-Tail-eta0.5_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p5_seed0_B_Stable-Tail-eta0.5_seed0,1.0,0.0,176416.0,"[[0, 12, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0], [0, 33, 26, 30, 28, 47, 9, 2, 48, 3, 15, 0], [0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 19, 16, 7, 8, 34, 17, 39, 42, 41, 11, 0], [0, 6, 22, 5, 46, 32, 24, 37, 27, 49, 1, 0]]",3.7048902828318977,0.08300074322109102,0.17150789656444226,0.27637694867296575,44.0,1.1302912631172806,0.11730120839101651,0.2103246242473511,0.7652838236274089,0.7631537487809934,0.5313090438090153,1.516997593519267,0.03751496871354503,0.06666844365413996,0.5843759632850842,0.2814669713977309,0.7847561637541591,0.7460478464119034,0.2211015589383726,145999.0,0.20833704340440687
B,1,0.3,0.8855562434219661,0.6481188359917205,0.030449394769317097,0.028148651404148645,0.0816846335581636,0.13801215258893543,B_Stable-Tail-eta0.7_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_tail_aware_10seed_Stable-Tail-eta0p7_seed9_B_Stable-Tail-eta0.7_seed9,2.0,0.0,183260.0,"[[0, 12, 45, 40, 25, 20, 21, 18, 10, 23, 13, 0], [0, 1, 41, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 38, 14, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 15, 11, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 50, 36, 31, 46, 32, 24, 37, 49, 27, 44, 0]]",3.275144061363244,0.07422759071547033,0.13998045745130028,0.27637694867296575,40.0,1.1525685493571916,0.13115998260057604,0.2552521056698933,0.7453883577863909,0.7362197793135393,0.5313090438090153,1.5006428239059946,0.03626665359599669,0.055768238003285515,0.6189265086509045,0.25211909923969733,0.7790844076371315,0.7278685805506807,0.3984817828567615,145999.0,0.25521407680874525
