beta,seed,is_feasible,pyvrp_cost,num_routes,routes,global_risk,global_cvar90,max_vehicle_risk,max_vehicle_cvar90,vehicle_risk_gini,risk_variance,edge_burden_gini_used,top10_burden_share,max_edge_burden
0.0,0,True,145999,5,"[[0, 44, 14, 3, 15, 41, 11, 1, 37, 38, 50, 0], [0, 42, 7, 8, 34, 17, 9, 47, 43, 26, 33, 0], [0, 45, 12, 13, 24, 32, 46, 23, 10, 18, 19, 0], [0, 40, 25, 20, 35, 4, 16, 28, 30, 21, 29, 0], [0, 36, 31, 6, 22, 2, 48, 5, 39, 49, 27, 0]]",8.171641775115859,0.2164537300440398,3.0325630107545294,0.4537420893708865,0.23473578541193874,0.558228350418169,0.8357716754991256,0.867829116152192,1.0248059034347534
0.0,1,True,145999,5,"[[0, 6, 22, 5, 2, 48, 43, 9, 47, 31, 36, 0], [0, 12, 45, 13, 24, 32, 46, 23, 10, 18, 19, 0], [0, 27, 49, 39, 17, 34, 8, 7, 30, 21, 29, 0], [0, 33, 26, 28, 16, 4, 35, 20, 25, 40, 44, 0], [0, 14, 3, 15, 42, 41, 11, 1, 37, 38, 50, 0]]",9.078523965668865,0.2857644665054977,3.1611266592517495,0.5703911423683167,0.24112908441063308,0.6437617176669062,0.8517171491975486,0.8822951368132769,1.7064939737319946
0.0,2,True,146664,5,"[[0, 27, 49, 39, 17, 34, 8, 7, 16, 12, 45, 0], [0, 35, 4, 6, 22, 5, 43, 47, 9, 31, 36, 0], [0, 33, 26, 28, 30, 48, 2, 20, 25, 40, 19, 0], [0, 14, 3, 15, 42, 41, 11, 1, 37, 38, 50, 0], [0, 29, 21, 18, 10, 23, 46, 32, 24, 13, 44, 0]]",7.270161738502793,0.2145833029122702,2.1110626293811947,0.35464022159576414,0.19406701843255392,0.26272629944647063,0.8310997527107249,0.8559520616084901,1.0248059034347534
0.0,3,True,146664,5,"[[0, 44, 50, 38, 37, 1, 41, 11, 15, 3, 14, 0], [0, 19, 18, 21, 29, 10, 23, 46, 32, 24, 13, 0], [0, 45, 12, 42, 7, 8, 34, 17, 39, 49, 27, 0], [0, 16, 35, 4, 6, 22, 5, 30, 28, 26, 33, 0], [0, 40, 25, 20, 2, 48, 43, 47, 9, 31, 36, 0]]",8.618404359556735,0.2685161965366985,2.8525334736332297,0.43717511494954425,0.20177066974662639,0.41539638065397416,0.8362775150346389,0.8703827693656145,1.0248059034347534
0.0,4,True,147330,5,"[[0, 36, 31, 9, 47, 43, 48, 2, 20, 25, 40, 0], [0, 45, 12, 13, 24, 32, 46, 23, 10, 29, 44, 0], [0, 14, 3, 15, 42, 11, 41, 1, 37, 38, 50, 0], [0, 21, 35, 4, 6, 22, 5, 30, 28, 26, 33, 0], [0, 27, 49, 39, 17, 34, 8, 7, 16, 18, 19, 0]]",7.858370363297581,0.19562283887394838,2.1125177839348908,0.38615529537200927,0.17805590560132067,0.2825096934284887,0.8362286172281026,0.8658244843952745,1.0248059034347534
0.25,0,True,157340,5,"[[0, 27, 49, 39, 17, 34, 8, 7, 16, 28, 30, 0], [0, 33, 26, 9, 47, 43, 5, 2, 48, 31, 36, 0], [0, 13, 24, 32, 46, 23, 10, 18, 21, 29, 44, 0], [0, 45, 12, 35, 4, 6, 22, 20, 25, 40, 19, 0], [0, 14, 3, 15, 42, 11, 41, 1, 37, 38, 50, 0]]",7.080779924755916,0.19492494651386816,2.373227338073775,0.435136154294014,0.21587797388865893,0.32869238079429414,0.827783914540644,0.8521808617189894,1.0248059034347534
0.25,1,True,157133,5,"[[0, 14, 3, 15, 11, 41, 42, 1, 37, 38, 50, 0], [0, 45, 13, 24, 32, 46, 23, 10, 18, 21, 29, 0], [0, 35, 4, 6, 22, 5, 43, 47, 9, 31, 36, 0], [0, 19, 40, 25, 20, 2, 48, 30, 28, 26, 33, 0], [0, 44, 12, 16, 7, 8, 34, 17, 39, 49, 27, 0]]",7.503644212265499,0.20864778543792425,2.3480502504389733,0.3226836348573367,0.21416716614236964,0.3367795286639402,0.8305253264603951,0.8597095648904197,1.0248059034347534
0.25,2,True,157133,5,"[[0, 44, 13, 24, 32, 46, 23, 10, 18, 21, 29, 0], [0, 50, 38, 37, 1, 11, 41, 42, 15, 3, 14, 0], [0, 35, 4, 6, 22, 5, 43, 47, 9, 31, 36, 0], [0, 12, 45, 16, 7, 8, 34, 17, 39, 49, 27, 0], [0, 33, 26, 28, 30, 48, 2, 20, 25, 40, 19, 0]]",7.26665659120772,0.2145833029122702,2.1110626293811947,0.35464022159576414,0.19454651698557424,0.26393979435578285,0.8315418861310766,0.8563649389773049,1.0248059034347534
0.25,3,True,157379,5,"[[0, 45, 12, 13, 24, 32, 46, 23, 10, 29, 44, 0], [0, 36, 31, 40, 25, 20, 35, 4, 21, 18, 19, 0], [0, 33, 26, 47, 9, 43, 2, 48, 5, 22, 6, 0], [0, 30, 28, 16, 7, 8, 34, 17, 39, 49, 27, 0], [0, 14, 3, 15, 41, 42, 11, 1, 37, 38, 50, 0]]",7.112940749153495,0.16924586871431935,2.373227338073775,0.435136154294014,0.22049516898190458,0.33416052568379107,0.8226989836555596,0.850565137883996,1.0248059034347534
0.25,4,True,157133,5,"[[0, 33, 26, 28, 30, 2, 48, 20, 25, 40, 19, 0], [0, 50, 38, 37, 1, 11, 41, 42, 15, 3, 14, 0], [0, 13, 24, 32, 46, 23, 10, 18, 21, 29, 44, 0], [0, 27, 49, 39, 17, 34, 8, 7, 16, 45, 12, 0], [0, 35, 4, 6, 22, 5, 43, 9, 47, 31, 36, 0]]",7.26665659120772,0.2145833029122702,2.1110626293811947,0.35464022159576414,0.19454651698557424,0.2639397943557828,0.8315418861310766,0.8563649389773049,1.0248059034347534
0.5,0,True,166802,5,"[[0, 15, 3, 14, 38, 37, 24, 32, 46, 31, 36, 0], [0, 50, 44, 43, 47, 9, 2, 48, 5, 22, 6, 0], [0, 29, 10, 18, 21, 4, 35, 20, 25, 40, 19, 0], [0, 1, 11, 41, 42, 7, 16, 28, 30, 26, 33, 0], [0, 27, 49, 39, 17, 34, 8, 23, 13, 12, 45, 0]]",5.139288190752268,0.10938841624087409,1.3629469441948459,0.1641331376241786,0.15144413282822922,0.08213026931276321,0.7853259032461297,0.7964072235396797,0.7193965911865234
0.5,1,True,166608,5,"[[0, 12, 21, 18, 4, 35, 20, 25, 40, 31, 36, 0], [0, 27, 49, 39, 17, 34, 9, 47, 43, 29, 44, 0], [0, 14, 3, 15, 11, 42, 41, 1, 37, 38, 50, 0], [0, 6, 22, 5, 2, 48, 46, 32, 24, 13, 45, 0], [0, 19, 10, 23, 8, 7, 16, 28, 30, 26, 33, 0]]",5.0729716991772875,0.13362978572646778,1.6958915058057755,0.16344095062878397,0.2533003731799923,0.2286050561944819,0.7894599960007125,0.8002492396318804,1.0248059034347534
0.5,2,True,166420,5,"[[0, 50, 38, 37, 24, 32, 46, 10, 18, 21, 29, 0], [0, 15, 35, 4, 6, 22, 5, 20, 25, 40, 19, 0], [0, 44, 14, 3, 2, 48, 43, 9, 47, 31, 36, 0], [0, 27, 49, 39, 17, 34, 8, 23, 13, 45, 12, 0], [0, 33, 26, 30, 28, 16, 7, 42, 41, 11, 1, 0]]",5.671467667561956,0.1235810223672735,1.3629469441948459,0.1800430715084076,0.12131245064199692,0.0820305081917069,0.7981708124032931,0.8158441338075992,0.7193965911865234
0.5,3,True,166658,5,"[[0, 50, 38, 37, 1, 11, 41, 42, 15, 3, 14, 0], [0, 30, 28, 16, 7, 8, 34, 17, 39, 49, 27, 0], [0, 45, 12, 13, 24, 32, 46, 23, 10, 19, 44, 0], [0, 6, 22, 5, 48, 2, 9, 47, 43, 26, 33, 0], [0, 36, 31, 40, 25, 20, 35, 4, 18, 21, 29, 0]]",6.4170598743949085,0.1628320709322438,2.373227338073775,0.435136154294014,0.2731411761882423,0.4076426592907355,0.8169904902361131,0.8360321057183817,1.0248059034347534
0.5,4,True,167016,5,"[[0, 44, 27, 49, 39, 17, 34, 8, 7, 16, 19, 0], [0, 35, 4, 6, 22, 5, 20, 25, 40, 31, 36, 0], [0, 13, 45, 12, 42, 11, 15, 3, 14, 38, 50, 0], [0, 41, 2, 48, 9, 47, 43, 28, 30, 26, 33, 0], [0, 1, 37, 24, 32, 46, 23, 10, 18, 21, 29, 0]]",4.765795730803802,0.09708253404077812,1.3464334202508326,0.23252091743052006,0.18894771769322305,0.10990148653577654,0.7727021726777163,0.7818805428858407,0.7193965911865234
1.0,0,True,178539,5,"[[0, 44, 45, 11, 41, 42, 15, 3, 14, 38, 50, 0], [0, 1, 37, 24, 32, 46, 5, 22, 6, 4, 35, 0], [0, 36, 31, 40, 25, 20, 34, 17, 39, 49, 27, 0], [0, 33, 26, 30, 28, 16, 7, 8, 23, 13, 12, 0], [0, 19, 10, 18, 21, 29, 43, 47, 9, 2, 48, 0]]",4.3052980727516115,0.09131509350198838,1.3549530451418832,0.19603272473129132,0.22529081124735262,0.11965334798215291,0.7538911474855035,0.7580865155060011,0.7193965911865234
1.0,1,True,178408,5,"[[0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 29, 0], [0, 1, 42, 41, 2, 48, 20, 25, 40, 31, 36, 0], [0, 33, 26, 30, 28, 9, 47, 43, 4, 35, 11, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 45, 0], [0, 44, 15, 3, 34, 17, 39, 8, 7, 16, 19, 0]]",3.6154511790300603,0.0703352258314152,1.1342263566330075,0.13233352079987526,0.25327091269251656,0.10659329208825268,0.7132202671132386,0.7102075232835389,0.6655824184417725
1.0,2,True,178242,5,"[[0, 44, 50, 38, 14, 3, 15, 11, 41, 42, 1, 0], [0, 2, 48, 47, 9, 43, 29, 21, 18, 10, 19, 0], [0, 34, 17, 39, 8, 7, 16, 28, 30, 26, 33, 0], [0, 35, 4, 6, 22, 5, 20, 25, 40, 31, 36, 0], [0, 45, 12, 13, 23, 46, 32, 24, 37, 49, 27, 0]]",4.099954534322023,0.07925933613800086,1.3782392528373748,0.11992934439331293,0.19824838140134005,0.0961870530838939,0.7336939921989372,0.7393199631119495,0.6655824184417725
1.0,3,True,178408,5,"[[0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 29, 0], [0, 36, 31, 40, 25, 20, 2, 48, 41, 42, 1, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 45, 0], [0, 15, 3, 34, 17, 39, 8, 7, 16, 19, 44, 0], [0, 11, 35, 4, 43, 9, 47, 28, 30, 26, 33, 0]]",3.6228818572635646,0.0703352258314152,1.1342263566330075,0.13233352079987526,0.25275144373595904,0.10654005772976101,0.7108286969519375,0.7087508587296143,0.6655824184417725
1.0,4,True,178357,5,"[[0, 45, 21, 18, 10, 23, 13, 12, 14, 38, 50, 0], [0, 11, 41, 2, 48, 46, 32, 24, 37, 49, 27, 0], [0, 33, 26, 30, 28, 47, 9, 43, 29, 19, 44, 0], [0, 1, 42, 7, 16, 8, 39, 17, 34, 3, 15, 0], [0, 36, 31, 40, 25, 20, 5, 22, 6, 4, 35, 0]]",3.81632010161411,0.07334484743248475,1.4349730513058603,0.15232923137955368,0.25064748334645204,0.13541447206722904,0.7125697720177797,0.7151684079910949,0.6655824184417725
2.0,0,True,195155,5,"[[0, 44, 29, 10, 18, 21, 20, 25, 40, 31, 36, 0], [0, 50, 38, 14, 3, 15, 11, 42, 7, 16, 19, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 45, 0], [0, 41, 2, 48, 34, 17, 39, 8, 23, 13, 12, 0], [0, 1, 35, 43, 4, 9, 47, 28, 30, 26, 33, 0]]",2.9299571126975934,0.056726543684348915,1.1342263566330075,0.13233352079987526,0.21408195847567701,0.07673703864308778,0.6689780608885381,0.6490902703544842,0.6655824184417725
2.0,1,True,194880,5,"[[0, 27, 49, 37, 24, 32, 46, 5, 42, 41, 1, 0], [0, 35, 43, 4, 6, 22, 20, 25, 40, 31, 36, 0], [0, 33, 26, 30, 28, 9, 47, 2, 48, 11, 15, 0], [0, 38, 14, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 45, 12, 13, 23, 10, 18, 21, 29, 50, 44, 0]]",3.016378606953367,0.05747755589511465,1.1505383250769228,0.13158720758344447,0.24231491693009,0.08433094139024734,0.6687271917665485,0.6513213055980356,0.6655824184417725
2.0,2,True,195393,5,"[[0, 27, 49, 1, 41, 11, 15, 3, 14, 38, 50, 0], [0, 42, 35, 43, 4, 18, 21, 29, 10, 23, 13, 0], [0, 33, 26, 30, 28, 47, 9, 20, 25, 40, 45, 0], [0, 44, 48, 2, 34, 17, 39, 8, 7, 16, 19, 0], [0, 36, 31, 37, 24, 32, 46, 5, 22, 6, 12, 0]]",2.732561065866321,0.04889959085951833,1.096471074852161,0.10889795189723372,0.25914136762282625,0.08254767140560529,0.6438717826829079,0.6224831770426089,0.6655824184417725
2.0,3,True,196725,5,"[[0, 45, 12, 13, 23, 10, 18, 21, 29, 19, 44, 0], [0, 2, 48, 34, 17, 39, 8, 7, 16, 5, 42, 0], [0, 31, 37, 24, 32, 46, 22, 6, 4, 43, 35, 0], [0, 36, 40, 25, 20, 9, 47, 28, 30, 26, 33, 0], [0, 27, 49, 1, 41, 11, 15, 3, 14, 38, 50, 0]]",2.736057139467448,0.04889535104088923,1.096471074852161,0.10889795189723372,0.23915713644921377,0.07832085087677224,0.6382604691051248,0.6162771965079918,0.6655824184417725
2.0,4,True,195218,5,"[[0, 50, 38, 14, 3, 15, 11, 41, 1, 49, 27, 0], [0, 33, 26, 30, 28, 47, 9, 16, 7, 42, 44, 0], [0, 35, 43, 4, 37, 24, 32, 46, 5, 22, 6, 0], [0, 12, 45, 13, 23, 8, 39, 17, 34, 48, 2, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 29, 19, 0]]",2.7774075077613816,0.05157154375179247,1.096471074852161,0.10889795189723372,0.22312753463040735,0.07491474949448972,0.6463757366819478,0.6257385789517443,0.6655824184417725
