model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
teg_gnn,B,2,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.2782996517371517,0.5815878753378754,1.5343275356673691,0.3523246738766864,0.34615384615384615,0.4090909090909091,0.4131748853334019,0.6538461538461539
teg_gnn,B,3,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5237602071841202,0.7135438408915632,1.2478169910152235,0.5951269101176065,0.575,0.71875,0.7951592901551469,0.425
teg_gnn,B,3,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.6622740723677216,0.8136816957953152,1.0245071000323234,0.7458950137255268,0.76,0.8260869565217391,0.9016130191233822,0.24
teg_gnn,B,3,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.2547344471697782,0.5368769286425692,1.6034563453824058,0.16509042641446814,0.07692307692307693,0.2857142857142857,0.2738865108386866,0.9230769230769231
teg_gnn,B,4,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5379477328206621,0.7326135805680524,1.3063805460930995,0.5850899315323058,0.6,0.6666666666666666,0.7741783726945893,0.4
teg_gnn,B,4,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.7013792045760658,0.8206529778222497,1.1136488144020886,0.7705209845410526,0.8,0.8,0.911282035483947,0.2
teg_gnn,B,4,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.27527783607361833,0.5763245591735968,1.6770032996555833,0.24744861290786258,0.19230769230769232,0.3333333333333333,0.3861321396019075,0.8076923076923077
teg_gnn,B,5,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.4774680862867783,0.7104808398694219,1.3419595567538245,0.5713229018019284,0.6,0.5853658536585366,0.7933029329112052,0.4
teg_gnn,B,5,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.6846435567697348,0.7593072170206537,1.2417000083870098,0.6416760864697456,0.68,0.7391304347826086,0.8603685781207522,0.32
teg_gnn,B,5,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.280843960391174,0.5888390823375345,1.5876732336652573,0.390592474466505,0.34615384615384615,0.6,0.45232909840023244,0.6538461538461539
teg_gnn,B,6,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5589847486423436,0.7290975288689832,1.1861716862458558,0.6109843654267585,0.675,0.6136363636363636,0.7603498420273954,0.325
teg_gnn,B,6,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.7386131568296203,0.8297370651029189,1.0307173584766072,0.7794553948063998,0.8,0.8333333333333334,0.8985729623386385,0.2
teg_gnn,B,6,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.3213566354319328,0.6131251628878535,1.5369769395605497,0.4066309582465789,0.34615384615384615,0.391304347826087,0.30266917907083724,0.6538461538461539
teg_gnn,B,7,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5477690432741125,0.734162077966065,1.2638304652118069,0.6308533268266802,0.675,0.6428571428571429,0.7622415002393343,0.325
teg_gnn,B,7,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.7249766864406401,0.8444805909323388,0.9715317955159775,0.7747450525988273,0.8,0.8695652173913043,0.9428316316278846,0.2
teg_gnn,B,7,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.1920779120929046,0.5315496664822001,1.7977478181119824,0.20426892618844228,0.23076923076923078,0.3157894736842105,0.28599316442430645,0.7692307692307693
teg_gnn,B,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5396299869106549,0.7336988974909159,1.242712607443012,0.6364070168288416,0.65,0.7222222222222222,0.8103669909819646,0.35
teg_gnn,B,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.7325011647661093,0.8192718824792774,1.0163090967887858,0.7484775749076297,0.72,0.8571428571428571,0.9161426554892982,0.28
teg_gnn,B,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.2904712990412788,0.5793379117922728,1.5593670560224238,0.3939106178408214,0.34615384615384615,0.6,0.3935387791509246,0.6538461538461539
teg_gnn,B,9,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5822153265173623,0.7563746861071156,1.1517383221912971,0.616406691196846,0.625,0.7142857142857143,0.7879802042648929,0.375
