P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,187,474,759,48,20,40,2
2,0,290,475,486,143,78,57,0
3,0,236,409,606,153,68,58,0
4,0,155,390,646,178,108,42,10
5,0,226,353,656,117,97,78,2
