P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,166,386,622,52,72,23,0
2,0,248,438,412,66,47,109,1
3,0,154,385,532,89,97,53,10
4,0,174,373,540,77,103,54,0
5,0,168,332,605,55,93,53,14
