rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,5170,3300,4627,1.0,1.0,6.831960201263428,5,7,35
2,2115,3116,3335,1.0,1.0,6.662792682647705,5,7,35
3,2148,3208,3862,1.0,1.0,5.1847004890441895,5,6,30
4,2174,3335,3866,1.0,1.0,6.662792682647705,5,7,35
5,2177,3335,4325,1.0,1.0,6.662792682647705,5,7,35
6,2864,3448,4503,1.0,1.0,5.964612007141113,5,6,30
7,2861,3448,3858,1.0,1.0,5.964612007141113,5,6,30
8,3552,3999,4258,1.0,1.0,4.752597332000732,5,5,25
9,3297,3208,3873,1.0,1.0,5.1847004890441895,5,6,30
10,4055,4357,4563,1.0,1.0,5.434412956237793,5,6,30
11,3173,3335,3861,1.0,1.0,6.662792682647705,5,7,35
12,4053,4357,4562,1.0,1.0,5.434412956237793,5,6,30
13,2872,3347,3448,1.0,1.0,5.964612007141113,5,6,30
14,4347,4357,4589,1.0,1.0,5.434412956237793,5,6,30
15,4345,3652,4357,1.0,1.0,5.434412956237793,5,6,30
16,2922,4258,4505,1.0,1.0,4.752597332000732,5,5,25
17,2930,3244,3300,1.0,1.0,6.831960201263428,5,7,35
18,4232,3225,4086,1.0,1.0,5.4905171394348145,5,6,30
19,2919,4008,4258,1.0,1.0,4.752597332000732,5,5,25
20,3724,3448,4271,1.0,1.0,5.964612007141113,5,6,30
