P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,591,568,244,47,16,60,4
2,0,757,334,163,93,53,74,55
3,0,702,392,168,105,61,71,31
4,0,601,444,188,106,77,68,45
5,0,541,589,156,59,65,87,32
