rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.771814346313477,0.9674020409584045,0.9791582822799683
2,2794,0,7,7.325506210327148,0.9036437273025513,0.9992783069610596
3,4627,8,8,7.201263427734375,0.885894775390625,0.9284876585006714
4,3794,7,7,7.144906520843506,0.8778437972068787,0.9694051742553711
5,89,0,7,7.126543045043945,0.8752204179763794,0.9671809673309326
6,4485,7,7,7.122154712677002,0.8745935559272766,0.9944883584976196
7,5157,7,7,7.102935791015625,0.8718479871749878,0.9985885620117188
8,4436,8,8,7.00181770324707,0.857402503490448,0.8801385164260864
9,3777,7,7,7.001299858093262,0.8573285341262817,0.9515764713287354
10,3651,7,7,6.963088512420654,0.8518697619438171,0.9518189430236816
11,3477,0,7,6.962558746337891,0.8517941236495972,0.9818097949028015
12,307,0,7,6.961241722106934,0.8516059517860413,0.9203702211380005
13,3901,0,7,6.93881893157959,0.8484026789665222,0.9971583485603333
14,3593,0,7,6.887034893035889,0.8410049676895142,0.9996894598007202
15,4315,8,7,6.840199947357178,0.8343142867088318,0.8736362457275391
16,4198,8,8,6.825429916381836,0.832204282283783,0.8513914942741394
17,3636,7,7,6.815054893493652,0.8307221531867981,0.9163461923599243
18,4370,6,7,6.631880283355713,0.8045543432235718,0.8633785247802734
19,4379,8,8,6.504088401794434,0.7862983345985413,0.8129720091819763
20,4394,0,8,6.495820045471191,0.7851171493530273,0.770226001739502
