P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,483,471,219,51,12,34,51
2,0,656,279,156,35,44,34,117
3,0,582,357,181,72,40,21,67
4,0,603,312,167,50,40,64,85
5,0,489,454,166,54,38,29,90
