rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3421,5,8,7.412353515625,0.9160504937171936,0.9062439203262329
2,2795,0,7,7.318089962005615,0.9025842547416687,0.9940810799598694
3,3721,8,8,7.227313041687012,0.8896161317825317,0.9250301718711853
4,3475,8,8,7.164074897766113,0.8805821537971497,0.9336462020874023
5,3335,7,7,7.1225409507751465,0.8746486902236938,0.9933838844299316
6,3300,7,7,7.102234363555908,0.8717477917671204,0.9948976635932922
7,3487,8,8,7.096919536590576,0.8709884881973267,0.9285677671432495
8,4091,7,7,7.053562164306641,0.8647946119308472,0.9748847484588623
9,3448,7,7,7.047406196594238,0.8639151453971863,0.9570180177688599
10,3208,7,7,7.0258002281188965,0.8608285784721375,0.9964343309402466
11,3367,0,7,7.022816181182861,0.8604022860527039,0.9996703267097473
12,3100,0,7,7.002224922180176,0.8574606776237488,0.988749086856842
13,3198,7,7,6.913212299346924,0.8447446227073669,0.9354243278503418
14,3410,7,7,6.870835781097412,0.8386908173561096,0.95655357837677
15,3439,0,7,6.8565354347229,0.8366479277610779,0.9145307540893555
16,3901,7,7,6.84730863571167,0.8353298306465149,0.9118117094039917
17,4357,7,7,6.7745442390441895,0.8249348998069763,0.9025477170944214
18,3772,8,8,6.766777515411377,0.8238253593444824,0.8550184965133667
19,3537,8,8,6.704179286956787,0.814882755279541,0.8563600778579712
20,3250,0,7,6.656626224517822,0.8080894351005554,0.9526055455207825
