P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,590,297,165,92,62,54,60
2,4,623,225,107,74,89,79,120
3,3,610,243,122,73,87,103,79
4,0,565,185,154,125,110,76,106
5,3,560,282,152,86,70,76,91
