rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9310483932495117,1.0,7.517338752746582,5,8,40
2,2174,3335,3866,0.858383297920227,1.0,7.008683204650879,5,8,40
3,3636,3335,3804,0.858383297920227,1.0,7.008683204650879,5,8,40
4,2115,3116,3335,0.858383297920227,1.0,7.008683204650879,5,8,40
5,3173,3335,3861,0.858383297920227,1.0,7.008683204650879,5,8,40
6,2177,3335,4325,0.858383297920227,1.0,7.008683204650879,5,8,40
7,2148,3208,3862,0.8495851755142212,1.0,6.947096347808838,5,7,35
8,3297,3208,3873,0.8495851755142212,1.0,6.947096347808838,5,7,35
9,2930,3244,3300,0.8491325974464417,1.0,6.943928241729736,5,7,35
10,5170,3300,4627,0.8491325974464417,1.0,6.943928241729736,5,7,35
11,2872,3347,3448,0.8335782289505005,1.0,6.835047721862793,5,7,35
12,2861,3448,3858,0.8335782289505005,1.0,6.835047721862793,5,7,35
13,2864,3448,4503,0.8335782289505005,1.0,6.835047721862793,5,7,35
14,3726,3448,4028,0.8335782289505005,1.0,6.835047721862793,5,7,35
15,3724,3448,4271,0.8335782289505005,1.0,6.835047721862793,5,7,35
16,999,3100,3684,0.8160625100135803,1.0,6.712437629699707,5,7,35
17,1069,3100,3698,0.8160625100135803,1.0,6.712437629699707,5,7,35
18,1002,3100,3685,0.8160625100135803,1.0,6.712437629699707,5,7,35
19,1001,3100,3771,0.8160625100135803,1.0,6.712437629699707,5,7,35
20,1082,3100,4381,0.8160625100135803,1.0,6.712437629699707,5,7,35
