P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,950,373,40,70,30,14,53
2,0,735,336,152,81,54,17,154
3,0,656,406,200,64,59,29,116
4,0,647,396,169,83,98,59,77
5,0,751,383,115,66,48,37,129
