P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,715,335,80,68,33,2,88
2,0,645,261,143,69,39,13,151
3,0,564,351,121,65,83,34,102
4,0,584,330,127,64,84,22,110
5,0,647,325,84,69,55,19,121
