P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,49,284,786,328,24,53,6
2,0,67,327,682,275,47,123,8
3,0,62,354,674,305,33,97,5
4,0,51,297,660,352,54,92,23
5,0,129,449,557,238,30,120,6
