rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,237,3487,3488,0.8820317983627319,1.0,7.174222469329834,5,8,40
2,2177,3335,4325,0.8578227162361145,1.0,7.004758834838867,5,8,40
3,3636,3335,3804,0.8578227162361145,1.0,7.004758834838867,5,8,40
4,2115,3116,3335,0.8578227162361145,1.0,7.004758834838867,5,8,40
5,3173,3335,3861,0.8578227162361145,1.0,7.004758834838867,5,8,40
6,2174,3335,3866,0.8578227162361145,1.0,7.004758834838867,5,8,40
7,2148,3208,3862,0.8567972183227539,1.0,6.997580528259277,5,7,35
8,3297,3208,3873,0.8567972183227539,1.0,6.997580528259277,5,7,35
9,5170,3300,4627,0.8549241423606873,1.0,6.984468936920166,5,7,35
10,2930,3244,3300,0.8549241423606873,1.0,6.984468936920166,5,7,35
11,1009,3198,3771,0.8319939374923706,1.0,6.823957443237305,5,7,35
12,1048,3198,3693,0.8319939374923706,1.0,6.823957443237305,5,7,35
13,4345,3652,4357,0.8292433023452759,1.0,6.804703235626221,5,7,35
14,4055,4357,4563,0.8292433023452759,1.0,6.804703235626221,5,7,35
15,4347,4357,4589,0.8292433023452759,1.0,6.804703235626221,5,7,35
16,4053,4357,4562,0.8292433023452759,1.0,6.804703235626221,5,7,35
17,1288,3475,3491,0.8222878575325012,1.0,6.756014823913574,5,7,35
18,1002,3100,3685,0.7953879237174988,1.0,6.567715644836426,5,7,35
19,999,3100,3684,0.7953879237174988,1.0,6.567715644836426,5,7,35
20,1069,3100,3698,0.7953879237174988,1.0,6.567715644836426,5,7,35
