rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2115,3651,4265,0.9020139575004578,0.9999998807907104,7.314098358154297,5,8,40
2,2111,3651,4815,0.9020139575004578,0.9999998807907104,7.314098358154297,5,8,40
3,2124,3651,4687,0.9020139575004578,0.9999998807907104,7.314098358154297,5,8,40
4,3077,3794,4699,0.8996014595031738,0.9999998807907104,7.297211170196533,5,8,40
5,3079,3794,4113,0.8996014595031738,0.9999998807907104,7.297211170196533,5,8,40
6,3080,3794,4369,0.8996014595031738,0.9999998807907104,7.297211170196533,5,8,40
7,1639,3698,4158,0.8772838711738586,0.9999998807907104,7.140987873077393,5,8,40
8,4170,4485,4620,0.8762878179550171,0.9999998807907104,7.1340155601501465,5,8,40
9,4165,4485,5102,0.8762878179550171,0.9999998807907104,7.1340155601501465,5,8,40
10,2373,3477,4202,0.8634901642799377,0.9999998807907104,7.044432163238525,5,8,40
11,372,3477,3862,0.8634901642799377,0.9999998807907104,7.044432163238525,5,8,40
12,451,3477,3873,0.8634901642799377,0.9999998807907104,7.044432163238525,5,8,40
13,5218,4437,5169,0.656583845615387,0.9999998807907104,5.596087455749512,5,6,30
14,4861,4437,4819,0.656583845615387,0.9999998807907104,5.596087455749512,5,6,30
15,4863,4437,5141,0.656583845615387,0.9999998807907104,5.596087455749512,5,6,30
16,5216,4437,5170,0.656583845615387,0.9999998807907104,5.596087455749512,5,6,30
17,5221,4437,4530,0.656583845615387,0.9999998807907104,5.596087455749512,5,6,30
18,5219,4437,5171,0.656583845615387,0.9999998807907104,5.596087455749512,5,6,30
19,3029,4339,4437,0.656583845615387,0.9999998807907104,5.596087455749512,5,6,30
20,2894,4437,4521,0.656583845615387,0.9999998807907104,5.596087455749512,5,6,30
