P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,745,205,128,101,42,15,85
2,0,700,196,97,63,60,59,146
3,0,665,174,170,71,75,86,79
4,0,688,160,146,67,84,80,96
5,3,724,190,133,59,52,47,112
