P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,975,317,143,31,22,5,37
2,1,743,327,173,82,79,51,73
3,0,663,396,248,70,61,33,59
4,0,657,423,226,80,64,35,44
5,0,718,409,176,65,41,66,54
