P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,123,710,338,65,9,50,26
2,0,139,625,309,72,43,60,73
3,0,119,605,341,148,29,48,30
4,0,130,603,340,96,49,56,47
5,0,165,640,294,87,20,82,32
