P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,175,868,374,55,8,43,7
2,0,156,748,365,109,20,82,49
3,0,122,756,401,121,26,76,28
4,0,116,717,420,125,44,57,50
5,0,192,749,344,87,15,111,31
