rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9199172157995781,1.0,7.391828536987305,5,8,40
2,2872,3347,3448,0.8984281844761796,1.0,7.2282609939575195,5,8,40
3,3724,3448,4271,0.8984281844761796,1.0,7.2282609939575195,5,8,40
4,2864,3448,4503,0.8984281844761796,1.0,7.2282609939575195,5,8,40
5,2861,3448,3858,0.8984281844761796,1.0,7.2282609939575195,5,8,40
6,3726,3448,4028,0.8984281844761796,1.0,7.2282609939575195,5,8,40
7,5170,3300,4627,0.8966258824040096,1.0,7.213954925537109,5,8,40
8,2930,3244,3300,0.8966258824040096,1.0,7.213954925537109,5,8,40
9,3173,3335,3861,0.8784161394521243,1.0,7.07492208480835,5,8,40
10,2174,3335,3866,0.8784161394521243,1.0,7.07492208480835,5,8,40
11,2177,3335,4325,0.8784161394521243,1.0,7.07492208480835,5,8,40
12,2115,3116,3335,0.8784161394521243,1.0,7.07492208480835,5,8,40
13,3636,3335,3804,0.8784161394521243,1.0,7.07492208480835,5,8,40
14,237,3487,3488,0.877925648991677,1.0,7.077158451080322,5,8,40
15,1048,3198,3693,0.8736307662449818,1.0,7.042073726654053,5,8,40
16,1009,3198,3771,0.8736307662449818,1.0,7.042073726654053,5,8,40
17,1002,3100,3685,0.8717801975012412,1.0,7.024902820587158,5,8,40
18,1082,3100,4381,0.8717801975012412,1.0,7.024902820587158,5,8,40
19,1001,3100,3771,0.8717801975012412,1.0,7.024902820587158,5,8,40
20,999,3100,3684,0.8717801975012412,1.0,7.024902820587158,5,8,40
