risk_source,customer_set,beta,lambda_concentration,runs,common_global_risk_mean,common_global_risk_std,common_global_cvar90_mean,common_global_cvar90_std,common_max_vehicle_risk_mean,common_max_vehicle_risk_std,common_max_vehicle_cvar90_mean,common_max_vehicle_cvar90_std,common_vehicle_risk_gini_mean,common_vehicle_risk_gini_std,common_edge_burden_gini_used_mean,common_edge_burden_gini_used_std,common_top10_burden_share_mean,common_top10_burden_share_std,common_max_edge_burden_mean,common_max_edge_burden_std
ST-v1_seed0,A,1.0,0.0,10,3.1032603155499645,0.1529720665799384,0.07341564573821906,0.004580165573182323,0.8953588662199892,0.07701332093515952,0.11194537492155554,0.01802388861818413,0.20258539406588988,0.032334128340888446,0.74651646889124,0.009174021202895398,0.7450257265239122,0.01205078314480157,0.5313090438090153,0.0
ST-v1_seed0,B,1.0,0.0,10,3.721107529637705,0.2982193533625113,0.0878175763095324,0.008625294802010578,1.3614705361877435,0.24783882185289838,0.1434788645396305,0.03147662129127469,0.28146230702422137,0.06520154608603253,0.7674925941993971,0.011837078135866638,0.7667414225471434,0.01741994336522779,0.5313090438090153,0.0
ST-v1_seed1,A,1.0,0.0,10,3.1897985549465853,0.1291678224841035,0.08079654194715638,0.009454510616243706,1.0878216720969416,0.17184263142249714,0.14235923980476725,0.021794099775176403,0.25690033190899275,0.07223844821407845,0.7551165008318232,0.006209440864013217,0.7554892738573386,0.008586284080268108,0.5313090438090153,0.0
ST-v1_seed1,B,1.0,0.0,10,4.306021035486991,0.32566138681656476,0.09994996182259376,0.008788954374936583,1.2667013990265565,0.13640416139019163,0.16327523140841446,0.037927315300281664,0.19313029618107416,0.03205318844465928,0.7877111740748914,0.013866441039675869,0.792060795557243,0.018084203585009163,0.6500551249122144,0.10060711041322035
ST-v1_seed2,A,1.0,0.0,10,3.1486534654151273,0.20570194139531445,0.08045285708951751,0.007717094250851739,1.0465396282638193,0.19168255156884897,0.13091058894558355,0.019753819123565376,0.24582900662618917,0.08776146474143211,0.7472536859500089,0.008379199767408358,0.7462917944678938,0.013156640772435885,0.5313090438090153,0.0
ST-v1_seed2,B,1.0,0.0,10,4.017442778092063,0.28124327866786936,0.09382359769244734,0.007860195321849353,1.3567196086030289,0.15127680941234461,0.14484140480861465,0.02854661671954804,0.2719796558486979,0.04114068074831606,0.7782700420278983,0.014061459531620028,0.7820837542866957,0.018152852175034588,0.5320603836895617,0.002375945319445066
ST-v1_seed3,A,1.0,0.0,10,3.50889527404721,0.22202018095813916,0.09178045108677896,0.010872276251407945,0.9927235623853401,0.1494509692121398,0.12973769622293355,0.021803038748630748,0.18756428152588958,0.07513825862049636,0.7624577910586472,0.010275119061094014,0.7687322018584141,0.01369612257131011,0.5313090438090153,0.0
ST-v1_seed3,B,1.0,0.0,10,4.333601444814577,0.32769417092313713,0.10206620209782954,0.00976443636716478,1.4507671700863145,0.15605205296464036,0.17474526642069782,0.03448974904367015,0.2595624097001117,0.0367750326083487,0.7863538762724567,0.01165067043247076,0.7961806940214963,0.015769558005527946,0.5464915594620143,0.02444617269805855
ST-v1_seed4,A,1.0,0.0,10,3.1172515157980754,0.16859836439868478,0.07831953292575189,0.01290060937645843,1.0838703233942968,0.19367841784665676,0.13604976500146487,0.016121766199921273,0.26248989319819155,0.04942646004653884,0.7487320751541915,0.01112886220630614,0.7455866617948621,0.01384637897901824,0.5313090438090153,0.0
ST-v1_seed4,B,1.0,0.0,10,4.0476898075009675,0.20498906706493233,0.09562644369033708,0.007251268587437171,1.4190226727706454,0.18652141806627934,0.157895659557086,0.022131154471929957,0.2899529792594875,0.06812186285140265,0.7778733331478902,0.007365732204788765,0.7828723304316252,0.010617173578473728,0.5343144033312004,0.0038799024595962605
