P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,810,373,135,70,48,77,17
2,0,863,231,96,25,62,210,42
3,0,886,270,80,39,53,179,23
4,0,911,221,50,36,82,198,31
5,0,803,357,74,43,65,160,27
