P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,2,918,302,113,87,35,70,3
2,3,852,224,149,87,100,53,61
3,3,808,303,135,75,89,79,38
4,2,819,283,183,57,91,59,35
5,3,730,370,132,95,78,86,35
