rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.8822535276412964,1.0,7.175774574279785,5,8,40
2,2174,3335,3866,0.8490585684776306,1.0,6.9434099197387695,5,7,35
3,2115,3116,3335,0.8490585684776306,1.0,6.9434099197387695,5,7,35
4,3173,3335,3861,0.8490585684776306,1.0,6.9434099197387695,5,7,35
5,3636,3335,3804,0.8490585684776306,1.0,6.9434099197387695,5,7,35
6,2177,3335,4325,0.8490585684776306,1.0,6.9434099197387695,5,7,35
7,2148,3208,3862,0.8482397794723511,1.0,6.937678337097168,5,7,35
8,3297,3208,3873,0.8482397794723511,1.0,6.937678337097168,5,7,35
9,5170,3300,4627,0.8480710983276367,1.0,6.936497688293457,5,7,35
10,2930,3244,3300,0.8480710983276367,1.0,6.936497688293457,5,7,35
11,4347,4357,4589,0.7965601682662964,1.0,6.575921058654785,5,7,35
12,4055,4357,4563,0.7965601682662964,1.0,6.575921058654785,5,7,35
13,4053,4357,4562,0.7965601682662964,1.0,6.575921058654785,5,7,35
14,4345,3652,4357,0.7965601682662964,1.0,6.575921058654785,5,7,35
15,237,3487,3488,0.788791835308075,1.0,6.521543025970459,5,7,35
16,3724,3448,4271,0.781095564365387,1.0,6.4676690101623535,5,7,35
17,2861,3448,3858,0.781095564365387,1.0,6.4676690101623535,5,7,35
18,2872,3347,3448,0.781095564365387,1.0,6.4676690101623535,5,7,35
19,3726,3448,4028,0.781095564365387,1.0,6.4676690101623535,5,7,35
20,2864,3448,4503,0.781095564365387,1.0,6.4676690101623535,5,7,35
