P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,430,544,197,45,41,52,12
2,0,506,416,164,48,64,115,8
3,0,391,436,272,71,74,71,5
4,0,438,453,211,39,79,63,38
5,0,328,547,203,78,57,99,8
