rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4170,4485,4620,0.8542657494544983,0.9999998807907104,6.979861259460449,5,7,35
2,4165,4485,5102,0.8542657494544983,0.9999998807907104,6.979861259460449,5,7,35
3,6056,3777,4238,0.840239405632019,0.9999998807907104,6.88167667388916,5,7,35
4,6058,3777,4260,0.840239405632019,0.9999998807907104,6.88167667388916,5,7,35
5,837,3739,3777,0.840239405632019,0.9999998807907104,6.88167667388916,5,7,35
6,1040,3777,4886,0.840239405632019,0.9999998807907104,6.88167667388916,5,7,35
7,451,3477,3873,0.8314732909202576,0.9999998807907104,6.820313930511475,5,7,35
8,2373,3477,4202,0.8314732909202576,0.9999998807907104,6.820313930511475,5,7,35
9,372,3477,3862,0.8314732909202576,0.9999998807907104,6.820313930511475,5,7,35
10,3077,3794,4699,0.8006209135055542,0.9999998807907104,6.604347229003906,5,7,35
11,3080,3794,4369,0.8006209135055542,0.9999998807907104,6.604347229003906,5,7,35
12,3079,3794,4113,0.8006209135055542,0.9999998807907104,6.604347229003906,5,7,35
13,3070,3721,5029,0.76339191198349,0.9999998807907104,6.343744277954102,5,7,35
14,3825,4871,5075,0.7483413219451904,0.9999998807907104,6.238389492034912,5,7,35
15,1822,3816,4211,0.7286911606788635,0.9999998807907104,6.100838661193848,5,7,35
16,5483,3816,3870,0.7286911606788635,0.9999998807907104,6.100838661193848,5,7,35
17,1647,3816,4213,0.7286911606788635,0.9999998807907104,6.100838661193848,5,7,35
18,1657,3816,4057,0.7286911606788635,0.9999998807907104,6.100838661193848,5,7,35
19,4998,3816,5160,0.7286911606788635,0.9999998807907104,6.100838661193848,5,7,35
20,5725,3816,5188,0.7286911606788635,0.9999998807907104,6.100838661193848,5,7,35
