P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,31,215,515,407,33,29,74,17
2,11,341,420,312,26,51,151,9
3,18,225,414,446,55,69,91,2
4,17,204,465,411,51,62,83,28
5,34,203,437,422,59,37,114,14
