model,method,model_seed_runs,hop_increase_mean,hop_increase_std,hop_increase_mean_std,total_risk_reduction_mean,total_risk_reduction_std,total_risk_reduction_mean_std,cvar90_reduction_mean,cvar90_reduction_std,cvar90_reduction_mean_std,maxrisk_reduction_mean,maxrisk_reduction_std,maxrisk_reduction_mean_std,re_reduction_mean,re_reduction_std,re_reduction_mean_std
Stable-Tail-Gate,CVaR-risk,10,0.10201435971434637,0.006363180497342988,10.201% +/- 0.636%,0.8395368565149054,0.0061733521289167636,83.954% +/- 0.617%,0.8991234930938028,0.004120909685307725,89.912% +/- 0.412%,0.9042752576917158,0.004216090203179019,90.428% +/- 0.422%,0.920078559128652,0.0038433127726844154,92.008% +/- 0.384%
Stable-Tail-Gate,Hop-shortest,10,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%
