P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,254,467,333,121,55,78,13
2,0,378,344,253,131,51,154,10
3,0,273,356,298,200,87,103,3
4,0,241,418,289,179,64,92,38
5,0,228,424,307,167,67,119,8
