rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,237,3487,3488,0.909403920173645,1.0,7.365827560424805,5,8,40
2,2115,3116,3335,0.8761627078056335,1.0,7.133139133453369,5,8,40
3,3636,3335,3804,0.8761627078056335,1.0,7.133139133453369,5,8,40
4,3173,3335,3861,0.8761627078056335,1.0,7.133139133453369,5,8,40
5,2177,3335,4325,0.8761627078056335,1.0,7.133139133453369,5,8,40
6,2174,3335,3866,0.8761627078056335,1.0,7.133139133453369,5,8,40
7,5170,3300,4627,0.8745630383491516,1.0,7.121941089630127,5,8,40
8,2930,3244,3300,0.8745630383491516,1.0,7.121941089630127,5,8,40
9,2148,3208,3862,0.8589468002319336,1.0,7.012627601623535,5,8,40
10,3297,3208,3873,0.8589468002319336,1.0,7.012627601623535,5,8,40
11,1069,3100,3698,0.8545961976051331,1.0,6.982173442840576,5,7,35
12,1082,3100,4381,0.8545961976051331,1.0,6.982173442840576,5,7,35
13,4647,3100,4199,0.8545961976051331,1.0,6.982173442840576,5,7,35
14,1002,3100,3685,0.8545961976051331,1.0,6.982173442840576,5,7,35
15,1001,3100,3771,0.8545961976051331,1.0,6.982173442840576,5,7,35
16,999,3100,3684,0.8545961976051331,1.0,6.982173442840576,5,7,35
17,4347,4357,4589,0.8521631956100464,1.0,6.965142250061035,5,7,35
18,4345,3652,4357,0.8521631956100464,1.0,6.965142250061035,5,7,35
19,4053,4357,4562,0.8521631956100464,1.0,6.965142250061035,5,7,35
20,4055,4357,4563,0.8521631956100464,1.0,6.965142250061035,5,7,35
