P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,142,438,596,57,33,55,0
2,0,159,457,463,65,59,118,0
3,0,122,383,577,102,60,76,0
4,0,137,393,553,73,107,58,0
5,0,108,369,599,97,62,85,0
