customer_set,model,beta,lambda_concentration,model_seed_runs,cost_increase_mean,cost_increase_std,cost_increase_mean_std,global_risk_mean,global_risk_std,global_risk_mean_std,risk_reduction_mean,risk_reduction_std,risk_reduction_mean_std,cvar90_mean,cvar90_std,cvar90_mean_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_risk_mean_std,edge_burden_gini_mean,edge_burden_gini_std,edge_burden_gini_mean_std,top10_share_mean,top10_share_std,top10_share_mean_std
A,GraphSAGE-TEG-Concat,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,9.080021587941676,0.7485798409902088,9.080022 +/- 0.748580,0.0,0.0,0.000% +/- 0.000%,0.29143379999261004,0.029712833322531152,0.291434 +/- 0.029713,2.6845423849616874,0.20541083865661566,2.684542 +/- 0.205411,0.8788921928013806,0.005695646026870259,0.878892 +/- 0.005696,0.8995666188561415,0.004072128514286509,89.957% +/- 0.407%
A,GraphSAGE-TEG-Concat,0.25,0.0,10,0.06884492797879815,0.007816373205554302,6.884% +/- 0.782%,6.003229839263785,0.8665178415876332,6.003230 +/- 0.866518,0.3405473704754178,0.05747923575738956,34.055% +/- 5.748%,0.1770988094599755,0.02773255039901948,0.177099 +/- 0.027733,1.9434406886722064,0.32470338879478833,1.943441 +/- 0.324703,0.867101708836234,0.008781704475121731,0.867102 +/- 0.008782,0.8751545240791195,0.01357279084034897,87.515% +/- 1.357%
A,GraphSAGE-TEG-Concat,0.5,0.0,10,0.11836911055975424,0.01161714901125864,11.837% +/- 1.162%,4.6134113481339805,0.565524244196993,4.613411 +/- 0.565524,0.49219645716320926,0.043255358085492635,49.220% +/- 4.326%,0.12720196722234825,0.02240905369152196,0.127202 +/- 0.022409,1.633796101211874,0.23306161999112368,1.633796 +/- 0.233062,0.8464102908591251,0.012948360570750673,0.846410 +/- 0.012948,0.8418174217357681,0.01737331044687137,84.182% +/- 1.737%
A,GraphSAGE-TEG-Concat,1.0,0.0,10,0.18928296734065447,0.017029648453347753,18.928% +/- 1.703%,3.1155218063048276,0.47075277336730625,3.115522 +/- 0.470753,0.6579375669652014,0.03199365083452477,65.794% +/- 3.199%,0.07488895503161964,0.016088124830156106,0.074889 +/- 0.016088,1.1229200826866532,0.16517696010875282,1.122920 +/- 0.165177,0.802802160429898,0.021384454617850508,0.802802 +/- 0.021384,0.7706982383575628,0.02959131271916932,77.070% +/- 2.959%
A,GraphSAGE-TEG-Concat,2.0,0.0,10,0.2905315572617226,0.028707636620237252,29.053% +/- 2.871%,2.3649456439070877,0.39934213349507014,2.364946 +/- 0.399342,0.7401822154602308,0.033807671334097476,74.018% +/- 3.381%,0.05134273303322125,0.01314130065663736,0.051343 +/- 0.013141,0.9165997547468475,0.23330799404721494,0.916600 +/- 0.233308,0.7571454652129903,0.034093479187018626,0.757145 +/- 0.034093,0.7001143605031718,0.04509575403025898,70.011% +/- 4.510%
A,SGFormer-TEG-Concat,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.42043878169803,0.7857626860939888,8.420439 +/- 0.785763,0.0,0.0,0.000% +/- 0.000%,0.27029475230323025,0.028767359832727248,0.270295 +/- 0.028767,2.52125983853745,0.21911552972775636,2.521260 +/- 0.219116,0.8730601690686823,0.005123225408166935,0.873060 +/- 0.005123,0.8875084691044454,0.007351906633376537,88.751% +/- 0.735%
A,SGFormer-TEG-Concat,0.25,0.0,10,0.06536822712343365,0.008526924480074352,6.537% +/- 0.853%,5.4043445134239985,0.5837273182215966,5.404345 +/- 0.583727,0.3587735946415152,0.020180625483795737,35.877% +/- 2.018%,0.15563570763281961,0.02517119790308464,0.155636 +/- 0.025171,1.8021105466126848,0.26388918047168114,1.802111 +/- 0.263889,0.8576787749851551,0.011116229664991428,0.857679 +/- 0.011116,0.8529006367902938,0.018119615504621125,85.290% +/- 1.812%
A,SGFormer-TEG-Concat,0.5,0.0,10,0.11011823451345976,0.01519295034953254,11.012% +/- 1.519%,4.12620177374377,0.4437043981700436,4.126202 +/- 0.443704,0.510225575231409,0.021671667466755078,51.023% +/- 2.167%,0.11103430921612314,0.01732229862955413,0.111034 +/- 0.017322,1.5510709989259088,0.24253862720739888,1.551071 +/- 0.242539,0.8312383322385525,0.012975489189332194,0.831238 +/- 0.012975,0.8129024306357239,0.018615909848031076,81.290% +/- 1.862%
A,SGFormer-TEG-Concat,1.0,0.0,10,0.17433846642611642,0.023564324350845222,17.434% +/- 2.356%,2.6539301863315194,0.4131328272460895,2.653930 +/- 0.413133,0.6849588440255503,0.035977089945863905,68.496% +/- 3.598%,0.06045968247430991,0.015717702765383642,0.060460 +/- 0.015718,0.8907297296362732,0.21132230231445576,0.890730 +/- 0.211322,0.7641258946564908,0.03279436589827558,0.764126 +/- 0.032794,0.7123444871412252,0.053030667177735726,71.234% +/- 5.303%
A,SGFormer-TEG-Concat,2.0,0.0,10,0.26820113492845066,0.03844492684081223,26.820% +/- 3.844%,2.2678043078660157,0.30497734885058764,2.267804 +/- 0.304977,0.7303975359096057,0.026902026464013778,73.040% +/- 2.690%,0.045619786027632316,0.010123400278589817,0.045620 +/- 0.010123,0.7507263034850564,0.204416169873986,0.750726 +/- 0.204416,0.7363462415238121,0.030192163766141738,0.736346 +/- 0.030192,0.6706901629419146,0.043847313404469075,67.069% +/- 4.385%
B,GraphSAGE-TEG-Concat,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,9.121541651062435,0.9003285137793811,9.121542 +/- 0.900329,0.0,0.0,0.000% +/- 0.000%,0.27230948562379786,0.03358147596734795,0.272309 +/- 0.033581,3.0245790966891426,0.3147902954880829,3.024579 +/- 0.314790,0.876702023951432,0.005740971721492633,0.876702 +/- 0.005741,0.8987745163682477,0.006362794563430795,89.877% +/- 0.636%
B,GraphSAGE-TEG-Concat,0.25,0.0,10,0.07381741638547974,0.009742714683149144,7.382% +/- 0.974%,7.787014141441847,0.7428558805839386,7.787014 +/- 0.742856,0.1458643337990176,0.02338748114303733,14.586% +/- 2.339%,0.21385511293971524,0.0266240996436033,0.213855 +/- 0.026624,2.5426022571011346,0.2776196953199674,2.542602 +/- 0.277620,0.8762938306067961,0.005317545340450614,0.876294 +/- 0.005318,0.8934067991384019,0.00573678663162787,89.341% +/- 0.574%
B,GraphSAGE-TEG-Concat,0.5,0.0,10,0.13973434914835198,0.016762165943867733,13.973% +/- 1.676%,5.909038151904212,0.9579235101217454,5.909038 +/- 0.957924,0.35420362826075863,0.06007241678154084,35.420% +/- 6.007%,0.15933649120775753,0.029728459368367162,0.159336 +/- 0.029728,1.9637695853018977,0.22730797444321635,1.963770 +/- 0.227308,0.8646460674818921,0.010226960745334026,0.864646 +/- 0.010227,0.8661437014228527,0.01629244709581144,86.614% +/- 1.629%
B,GraphSAGE-TEG-Concat,1.0,0.0,10,0.2219174470984396,0.025294633927269522,22.192% +/- 2.529%,3.9651444257689206,0.7677651731821972,3.965144 +/- 0.767765,0.5681067295992185,0.045833817321972455,56.811% +/- 4.583%,0.09498703012114558,0.020701324273615318,0.094987 +/- 0.020701,1.4324961261849385,0.2689852936484941,1.432496 +/- 0.268985,0.8333081799867753,0.017039524405045952,0.833308 +/- 0.017040,0.8084876237987559,0.026269738884291724,80.849% +/- 2.627%
B,GraphSAGE-TEG-Concat,2.0,0.0,10,0.3449474817683144,0.051239581272722455,34.495% +/- 5.124%,3.312214752440613,0.7378876675416051,3.312215 +/- 0.737888,0.6400531569529855,0.047947777932953635,64.005% +/- 4.795%,0.07416655193017947,0.020050506165972242,0.074167 +/- 0.020051,1.2483888213762673,0.29189283755413714,1.248389 +/- 0.291893,0.8124701080774336,0.025756828527833023,0.812470 +/- 0.025757,0.7702856002694575,0.03752696309792004,77.029% +/- 3.753%
B,SGFormer-TEG-Concat,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.461491035225102,0.8018675355804052,8.461491 +/- 0.801868,0.0,0.0,0.000% +/- 0.000%,0.2507459037995348,0.025475536505526582,0.250746 +/- 0.025476,2.624252553426444,0.2915523212133975,2.624253 +/- 0.291552,0.8731371299468914,0.006192544866994274,0.873137 +/- 0.006193,0.8854728802953394,0.007001502501807481,88.547% +/- 0.700%
B,SGFormer-TEG-Concat,0.25,0.0,10,0.06819088428851774,0.007893310686234889,6.819% +/- 0.789%,7.036269215711048,0.7827328759418646,7.036269 +/- 0.782733,0.16922400198197105,0.033560722795471454,16.922% +/- 3.356%,0.1946159643010923,0.02091504045989457,0.194616 +/- 0.020915,2.250868840912905,0.2107845078445764,2.250869 +/- 0.210785,0.8671592972838814,0.006355141332422618,0.867159 +/- 0.006355,0.8733147957501174,0.01321543338175252,87.331% +/- 1.322%
B,SGFormer-TEG-Concat,0.5,0.0,10,0.12758334085273224,0.01478882344795277,12.758% +/- 1.479%,5.142645486932695,0.854225893816977,5.142645 +/- 0.854226,0.3937804102643417,0.07003358194509826,39.378% +/- 7.003%,0.13455987154751956,0.028362150091745815,0.134560 +/- 0.028362,1.7385811049857285,0.2996235311775331,1.738581 +/- 0.299624,0.84145461653677,0.01592456137326954,0.841455 +/- 0.015925,0.8312353594109733,0.028317557718919088,83.124% +/- 2.832%
B,SGFormer-TEG-Concat,1.0,0.0,10,0.20327080204123696,0.030419539327736465,20.327% +/- 3.042%,3.5876610036378205,0.7688434374151275,3.587661 +/- 0.768843,0.5784175434745211,0.06908990481842167,57.842% +/- 6.909%,0.08400235748044069,0.02287205347758751,0.084002 +/- 0.022872,1.2797570959554154,0.3681664902413601,1.279757 +/- 0.368166,0.7987978896285787,0.033414367440861625,0.798798 +/- 0.033414,0.7624213153386037,0.05298966912757364,76.242% +/- 5.299%
B,SGFormer-TEG-Concat,2.0,0.0,10,0.32016461967528753,0.05544306684430072,32.016% +/- 5.544%,3.004417785642663,0.6863048179053665,3.004418 +/- 0.686305,0.647714641608933,0.06272354293594831,64.771% +/- 6.272%,0.06498632142001581,0.021064747425020562,0.064986 +/- 0.021065,1.1524031477859087,0.37364877245783357,1.152403 +/- 0.373649,0.7783649070803137,0.04815773563545367,0.778365 +/- 0.048158,0.7241069985711066,0.07236825549872444,72.411% +/- 7.237%
